paper_id,summary
SP:0f62846913ec10b44ed32845770da0565479dc75,"This paper presents a theoretical and empirical study of the problem of visual relationship detection in the context of deep neural networks ( DNNs ). In particular, the paper focuses on the first order logic representation of the datapoints and the question of how well the learned DNN can be used for the task of digit classification. To this end, the authors propose two approaches : ( 1 ) augmenting the formal knowledge provided by the DNN with the knowledge from the source domain and ( 2 ) combining the learned knowledge from both the source and the source domains. The proposed approaches are evaluated on the digit classification task ( DASL ) and show promising results."
SP:2f19259d65fab904c1b771244da3dcb2f8aa0c26,"This paper studies the convergence of gradient - based neural networks with different regularization constraints under the assumption that the network is not too different from the original neural network. To this end, the paper proposes a new regularization regularization constraint, regularization - regularization ( R - N ), and a new constraint on the number of parameters in the network. The paper also provides a proof - of - concept solution that shows the convergence rate of the proposed regularization with respect to the original network."
SP:6c14506b8b2b06043409d912e6bf877651aaa665,"This paper studies the problem of ensuring the robustness of data - normalization techniques under different types of data distributions. Specifically, this paper focuses on data distributions that are independent and identically distributed, i.e., data that is not subject to the presence of a distribution gap. The paper proposes two approaches to this problem. First, the paper proposes a data distribution that is independent of the source and target distributions, and the second approach is to use a different distribution for each data distribution.    The main contributions of this paper are as follows :   1 ) i ) i.i.discovering a new metric that measures the difference in the cross - entropy between two data distributions under different distributions. This metric is called the “ cross - default metric ”, and it can be used as a metric to measure the difference between the two distributions when the source distributions are different and the target distributions are identical. ii ) the paper shows that this metric is robust to data distributions with different distributions and different metrics, and iii ) it is also robust to different data distributions when there is a data gap between source distributions."
SP:2774abdc11917321dd4994af0f0da1ff824bea03,"This paper presents a series of experiments aimed at evaluating the impact of different types of data augmentation in the pre - training phase of neural network architectures for reinforcement learning ( RL ). In particular, the paper focuses on the question of the importance of the high - dimensional inputs used in the domain - specific information - value transfer ( i.e., in - domain and out - of - domain inputs ) in the context of visual - based RL. To this end, this paper presents two sets of experiments :   ( 1 )   a set of experiments conducted in the language - free domain ( e.g., wikipedia ), and ( 2 ) a set conducted in a domain - agnostic domain, where the goal is to evaluate the effect of different kinds of data augmentations on the agent's performance.   Experiments are conducted on the following domains : ( a ) domain - free domains, ( b ) domains where the input is in the form of a vector - based encoder - decoder, ( c ) domains in which the source - to - target vectors are in terms of dimensionality, ( d ) and ( e ) domains that are more general - purpose domains, such as web - based domains. Results show that the proposed approaches outperform the baselines on all of them."
SP:31a7051d08d19c01e11f1fac2f3041ed2fa28f15,"This paper proposes a new gradient - based learning algorithm based on a real - world dataset sharing framework. The proposed framework is based on the idea of parameter sharing networks. The paper provides a theoretical analysis on the convergence guarantees of the proposed framework. Moreover, the paper provides empirical results showing that the proposed network is more stable and converges faster than the baselines in terms of the number of iterations and the magnitude of gradients."
SP:ac9ebd027b92527d9a87b13ad11d002d99a2b0f6,"This paper considers the problem of image - to - image cross - entropy ( MGC ) translation, where the goal is to ensure invariance of the geometry structure of the data to the translation process. The paper proposes two approaches to this problem. The first approach is based on the notion of mutual information, which is defined as the sum of the mutual information between two data points if they share the same metric, and the second approach is an adaptive version of the MGC approach proposed in [ 1 ]. In the first approach, the data points are assumed to be invariant to the metric, while in the second the data point is assumed to have invariance to the transformation of the metric.    The main contributions of this paper are the following :   1. Theorem 1.2. Mutual information between metric and translation is proved, which states that if the metric is invariant under the two approaches, then there exists a mapping $ \mathcal{x}$ such that $ \sqrt{x } \leq \log p(x)$, where $ \text{xi}$ is the metric that maps $ \gamma_t$ to $ z$, then the metric $ \cal p(z)$ can be expressed as a function of $ z$.   2. A proof of this result is given in [ 3 ]."
SP:92a38d7d18f07f68b8f93c61180e2cc1dddd21de,"This paper studies the problem of designing point cloud GANs that satisfy metrics that are sensitive to the sampling characteristics of the discriminator used to generate the point clouds. The paper proposes two approaches to this problem. The first is to design a baseline discriminator that is not uniform in terms of point sampling, and the second is to use a differentiable discriminator to sample points from different subsets of the same datapoints. The main contributions of the paper are as follows :    1. Demonstrating that both approaches are equivalent. The discriminator designed by the first approach can be used as a baseline for the second approach.   2. Introducing a metric metric that measures the distance between two points sampled from the two subsets, and show that it is sensitive to both the sampling patterns of the two discriminators. 3. Showing that the metric is robust to the choice of discriminator."
SP:16c4be3eb162bc81cb3343c2fc115eb8e926a5b5,"This paper studies the problem of adversarial robustness of neural networks ( CNNs ) against a set of generic adversarial examples. The paper proposes two approaches to this problem : ( 1 ) to train CNNs with a fixed number of vote - attack examples, and ( 2 ) to learn a conditional capsule - based detection method based on the cross - entropy loss. The first approach is based on minimizing the cost incurred by each data point in the adversarial example trainings. The second approach uses the fact that the data points in the training examples are likely to be generated by the same source ( e.g., a malicious actor ).    The paper provides a thorough analysis of the two approaches and shows that both approaches fail to achieve the same level of robustness under the same set of examples. Moreover, the paper also shows that the proposed approach is more efficient than the previous approaches in terms of the number of attack examples."
SP:dbd093dff7a38ba8882bb8119c34623ddaaf4cc6,"This paper studies the problem of policy - reinforcement learning of recurrent neural networks ( RNNs ). The authors propose two approaches to this problem : sampling - based and sampling - free. Sampling - based approaches are used to provide information about the current state - of - the - art policy, and learning - based approach is used to share the current policy with the future policy. Experiments show that both approaches are effective."
SP:bd89d254fbf31db61db237d08ab42981e27c52df,"This paper presents a policy - based model - based recommendation framework that learns from a dataset of real - world data collected in a variety of different environments. The policy is trained on top of a model - free policy that is conditioned on a set of data points collected from the real world dataset. The model is augmented with a human expert policy that has been trained in a simulator environment.    The paper presents two main contributions : ( 1 ) a policy learning framework that is designed to be able to tolerate a large variety of environments, and ( 2 ) a training strategy that is able to learn a policy that can tolerate a range of environments that is different from the one that is commonly used in practice."
SP:1a166b28cf684e0d5759bd629f6a53370d2bf11c,"This paper presents a goal - reaching approach for supervised reinforcement learning ( RL ) algorithms. The goal is to train a policy that reaches a given goal in a supervised learning procedure that is conditioned on a set of demonstrations. The experiments are divided into two parts :    ( 1 )   a goal reaching approach where the goal is given a value function, and ( 2 ) a policy reaching approach in which the goal and the value function are conditioned on the number of demonstrations provided by the agent.   Experiments are carried out on the following benchmarks : ( a ) the following : ( b ) a toy example, ( c ) a real example where the agent has to decide whether to reach a goal or not, ( d ) an example showing that the goal can be reached in a few steps, ( e.g., if the agent knows the answer to the question “ ` why should I reach the goal? ” ) and ( f ) a series of demonstrations showing that agents can reach goals in a limited number of steps."
SP:c306530164d677e670554eeba8203c66bb3d9f7a,This paper studies the problem of speeding up the end - to - end training of teacher - teacher speech synthesis ( TTS ) systems. The paper focuses on the mapping and distillation aspects of the problem. The main contributions are :   1 )    a high - quality and fast training framework for TTS based on teacher - student distillation pipeline ; 2 ) a novel high - performance alignment tool for extracting information about the teacher model and the student - teacher model.
SP:79e9fb20d383816f54738ce70d137131ebc10290,"This paper studies the problem of minimizing the dimension reduction of the distribution of the probability density function $ \sqrt{x}$ over a k - dimensional subspace $ \mathcal{d}$ of dimension $ \log(n)$, where $ n$ is the dimension of the input space $ y$ and $ z$ the distance between the input and the output space $ z$. This is a well - studied and widely - studied problem in data science.    The paper proposes two approaches to solve this problem. The first approach is based on minimizing $ \nabla_{\log(z}$ where $ z}$ is a positive integer and $ \text{x } \log n\log n(z)$ a negative integer. The second approach uses a two - step iterative procedure. The authors provide a theoretical analysis of the two approaches and show that the first approach converges faster than the second one under certain assumptions. The theoretical analysis is complemented with extensive numerical experiments to demonstrate the effectiveness of the proposed approaches."
SP:93e54522e6c2b805905d21fc968fc40866f2898b,"This paper proposes a new feature sensitivity metric, FCLR, to measure the difference in the utility of different types of images under different scenarios. The key idea is to train a neural network on a set of datasets and measure the cross - entropy difference between the features of each dataset. The paper claims that this metric can be used as a metric to quantify the difference between different scenarios in terms of the amount of information that needs to be transmitted across the different datasets.    The paper also proposes a sensitivity metric that measures the ratio of the number of tokens required to convey the same information across the datasets. This metric is called the “ Contrastive Learning ( FCL ) ” metric."
SP:f03c50f15022c4f56ac2b3085354ffed38ad1145,"This paper studies the problem of learning an agent / robot representation / locomotive to solve a given set of data - driven tasks. The main contributions are two - fold :   ( 1 )    a theoretical analysis of the difference between the agent and the world - world representations of the data, and ( 2 ) an empirical study of the state - of - the - art learning methods used to achieve this goal.   The theoretical analysis is based on the assumption that the agent has access to a representation space that is invariant to both the source and target domains, and that the knowledge about the source domain is available to the agent only. The empirical study is conducted on two types of data sets, i.e., static and dynamic data sets. The theoretical results are shown to be in good agreement with the empirical results for static data sets ( static data ), but not for dynamic data ( dynamic data )."
SP:ef18f4188426bc01be309633b486884b0e7a81a4,"This paper studies the problem of generalization of the winning ticket hypothesis ( LTH ), which states that if $ \mathcal{T}$ is a set of $ \ell_t$ points $ \infty$ and $ \alpha$ is the set of points $ t$ in the $ \text{LTH}$ game, then there exists a $ \tilde{t}$ such that $ \sum_{t } \log(t\infty)$ is greater than $ \sqrt{\text{T}}$.    The paper shows that the LTH problem is equivalent to the following :   1.   There exists a set $ T$ $ \nabla_{t}$. 2. $ \log{T } \leq \sqrho_{t}\infty$. 3. There exist $ \sigma_t\log{t}\log{L}$. 4. There exists $ \delta_t \log { t } \text { T}\log { T } \to -\sqrt{T}\log t$."
SP:eed6cb2f8caed39f8295f4aeb6e044c2ac981c4d,"This paper presents a data augmentation - guided approach to improve the performance of data - augmented neural networks ( DNNs ). The proposed approach is based on the idea of preserving the similarity between the data and the underlying model. To this end, the authors propose two approaches : ( 1 ) data smoothing and ( 2 ) data augmentmentation approaches. The first approach is a data - augmentation approach that first generates clean data and then augments the data with the data produced by the second approach. The authors show that the proposed approach achieves better performance than the data - free approach."
SP:0d5017e1a405bf86e3bac40e6e59886d4bf48450,"This paper studies the problem of representation learning in the context of supervised learning, where the goal is to learn a representation of a set of data points from a supervised dataset. The authors propose two approaches to this problem : ( 1 ) Representation Learning, which aims to learn representations of a subset of the data points that are likely to be useful to the supervised learner, and ( 2 ) Sec. 3, which is supervised learning with a proxy classification task that aims to predict a proxy classifier that would help the learner to better understand the distribution of the target data points.    The main contributions of this paper are as follows :   1 ) A theoretical analysis of the two approaches is provided, which shows that the proxy classification problem is equivalent to the representation learning problem, and that both approaches are equivalent to each other in the sense that they do n’t require any additional knowledge about the target distribution. 2 ) A reinforcement learning experiment is conducted to evaluate the adequateness of both approaches, and it is shown that the supervised learning approach performs better than the proxy learning approach in terms of the number of proxy classifiers used and the amount of supervised data used to train them."
SP:8f80a6f79f78c6421857f392c9a5e98061d7eb60,"This paper presents a visual representation learning method for policy navigation in artificial environments ( AI2 - Thor ). The proposed approach is based on the visual transformer network ( VTNet ), which has been used in previous work on object classification and policy navigation. The main contribution of this paper is the introduction of global descriptor - aware visual representations of objects and regions, which can be helpful for policy learning."
SP:3e7cbe3dff592ef371e48dd86be7719fc5343f17,"This paper aims to provide federated learning systems with better data - privacy and data - sharing guarantees. To this end, the paper proposes two approaches : ( 1 ) federated graph - data sharing, ( 2 ) data - data privacy - preserving federated data sharing. The first approach is based on aggregating data from different federated networks and preserving the privacy of the aggregated data. The second approach, based on federated graphs and sharing data among different networks, aims to ensure the data privacy of each federated network."
SP:00fae41e0eca0a1575cd7b2dcfabf0dc5c9c8b8a,This paper studies the problem of designing an optimal two - player game that maximizes the utility function between two players playing the same game. The goal is to design a game that is compatible with the current state - of - the - art maximization loop. The paper proposes two approaches to this problem. The first approach is to search for the optimal value function between the two players by maximizing the sum of the utility functions between them. The second approaches is to maximize the sum between the players by minimizing the sum over all games played by the players in the first approach.   The paper provides theoretical analysis of both approaches and experiments to show that both approaches converge to the same value function when the number of players is sufficiently large.
SP:a0e8061beb5e9a6c631419861559d22b8d645cb4,"This paper studies the problem of fine - tuning the representations learned from pre - trained and fine - tuned representations. The authors propose a cross - entropy loss that quantifies the amount of information encoded in the representations that can be used to improve the performance of the model. To this end, the authors propose two approaches : ( 1 ) a data - free approach where the representations are not subject to label information, and ( 2 ) a knowledge - based approach where labels can be extracted from the representations. Experiments are conducted on both supervised and unsupervised pre - training tasks. The results show that the learned representations perform better than the un - trained representations under both approaches."
SP:87e5b552c13d73bd85249062a152c6c140e594a9,"This paper presents a new adversarial robustness framework based on norm - based adversarial perturbation norm based distance metric. The proposed framework has two main contributions : ( 1 ) to train a classifier that is robust to small perturbations, and ( 2 ) to provide a metric that measures the distance between the perturbed examples and the labeled examples. The framework is based on the adversarial training framework proposed in [ 1 ] and [ 2 ]."
SP:2fda410b9281c5e253d385bc4382ec168bc161f3,"This paper studies the problem of ensuring the adjacency matrix fairness of link prediction in the context of data - driven neural networks. Specifically, the paper considers the following problem : given a set of datapoints $ \mathcal{x}$ and a set $ y$ of metrics $ \theta$, what is the best way to ensure that the resulting metric $ \sqrt{x } \log p(y|x)$ is not too different from the one $ \cal p(z)$ that was used in [ 1 ]? This question is phrased as follows : given $ \text{text{data}$, $ y}$ is the set of metrics that can be used to predict $ z$, and $ \tau$ is a metric that measures the difference between the metrics $ z$. The goal is to make sure that $ z \log n$ is at least as close to $ z as possible under the following assumptions :   1.    * * For each $ z * *, there exists a data point $ \infty$ such that the following metrics $ y^t$ are not more than $ z^t $ ( i.e., for all $ z > z$ and $ z = n/1 $, the metric \log(y^t)$ has at most $ z_t$ error in terms of the metric $ y$.   2. * * * for each $ \alpha$, there is a data set $ z $ such that $ \log z$ ( i ) is at most likely to be at least $ z^{-1/\log p(\tau)$, or equivalently, $ z_{t } \leq n/2}$ ( ii ) is such that for every $ z>n$ there is some $ z<n/2 $ such as $ z\log n/3 $, where $ z < n/4 $ is the metric that minimizes the metric's impact on the data set. Theorem   3. * 4. * For any $ \lambda$, the following metric is guaranteed : $ \sum_{tau}_tau \log ( y|x})$ is bounded from above by a factor $ \frac{\sqrt{\log n}{\tau})$ where $ n(z^t+\log z}(y)\log n(x ) is a matrix that satisfies the above above condition."
SP:b614e9fbec58e9efa7722d2ec4a60fc93d210f92,"This paper proposes a generative autoencoder ( DEAE ) that is controllable in space and can be used to solve classification tasks in latent space.   The main contributions are as follows :   1. Introducing the DEAE framework, which has been shown to be generative and can solve classification problems in space ; 2. Demonstrating the generative ability of DEAE by showing that it is able to solve a classification problem in space."
SP:c934adb14926a00ef9c73c9773cb0b3a2669921e,"This paper proposes a new attention - based attention based generative model framework for conditional image generation. The attention is based on the notion of a latent space $ \ell_0 $, where $ z_0$ is a low - dimensional key distribution and $ x_1 $ is a sequence of $ z$ - dimensional latents.   The authors propose to allocate $ z_{\ell_1 } \infty$ to each $ y_0$.   They show that this is not enough to guarantee the generative stability of the model, and propose to use a differentiable attention based approach to this problem. The authors also show that the proposed attention can be used to improve generative models with differentiable indexing and semantic representation."
SP:e63d7d8c581019e17585fb9c0eac33d6836e187d,"This paper analyzes the relationship between the complexity of attention - based neural networks and the amount of data required to train them. Specifically, the paper shows that given a fixed number of data points $ \mathcal{x}$ and a fixed amount of attention $ \nabla$, the number of instances required for a given attention model to learn a set of metrics $ \tilde{x } \infty$ is upper bounded by a constant factor $ \sqrt{\log n}$ where $ \log n$ is the total number of tokens needed to train the attention model and $ \text{text}$ is a metric used to measure the quality of the model.    The paper further shows that for a fixed set of $ \sigma^2 $, there exists a set $ nabla^3 $ such that $ \theta^4 $ is sufficient to train attention models with a fixed $ \ell_tilde$ under the following assumptions :   ( 1 ) $ \alpha^5 $ is not too differentiable, ( 2 ) $ n\tilde^6 $ is too large for attention models to learn well, and ( 3 ) there is no data point $ n \log N$ such that no attention model can learn well under the above assumptions."
SP:f739d199fdee26f09994e3f9487aec1eab0f2e89,"This paper studies the problem of learning a model - free or model - based value function from a set of data points given a probabilistic model of the data points. The paper proposes two approaches to this problem. The first approach is based on the notion of free energy, which is defined as the difference between the expected value of a given data point given the given model and the value that can be obtained from the data point if the model satisfies certain conditions. The second approach is a preference learning approach, where the goal is to learn a value function that maximizes a priori the probability that the model is a good fit to the data.    The paper proves that both approaches are equivalent to each other in the sense that the free energy of the two approaches can be expressed as a sum of two terms : ( 1 ) the prior value of the model and ( 2 ) the preference between the two models. The proof relies on the fact that the value function is a linear combination of the prior and the preference function, and that the two terms are independent of each other if the prior is not too large ( e.g., $ \ell_1 $ )."
SP:5592b79e49eba95c15103a3348f2bde57b60f2ab,"This paper studies the problem of data augmentation for standard and adversarial data - augmentation in data - driven adversarial networks. The paper proposes a new data - augmented dataset augmentation method for standard adversarial network training.    The main contributions of this paper are as follows :   1 ) a new dataset for data - based adversarial training, which is designed to be more data - efficient and data - robust. 2 ) A new dataset to be used for standard data - augmenting attacks. 3 ) An analysis of the data - related adversarial attacks."
SP:3cac7a2c310165ed0de46d8e5546c3bfbd639158,This paper presents a meta - reinforcement learning ( meta - RL ) framework with a linearized version of the policy gradient descent ( FLAP ) approach. The authors provide a set of experiments on the following metaRL problems :    1. Differentiation of the distribution of the tasks in the metaRL framework.   2. Differentiations of the cross - entropy between the different distributions in the framework. 3. Different choices of the run - time speeds for the gradient descent approach.
SP:21a1bd4ada0723c96c0dbf7a142a2faf5defa4e3,This paper studies the problem of providing a scalable proximal gradient descent algorithm for kernel k - means with guaranteed data - level privacy / entropy adequacy.    The authors propose two approaches to this problem. The first approach is based on the idea of distilling stochastic gradient descent into a deterministic gradient descent approach. The second approach uses a differentiable gradient descent method. The authors prove that both approaches converge to the same solution under certain assumptions.
SP:be568dd3fea51ce33a6d1e4b07dda5aee6342395,"This paper studies the problem of training a model to solve a set of resource - intensive tasks with a fixed number of components. To this end, the paper proposes two approaches : ( 1 ) federated training, where each component has access to a different set of resources ( e.g., image, audio, text ), and ( 2 ) shared learning, where a subset of the components is shared across all the components and the remaining components are trained separately. The paper provides theoretical results showing that both approaches converge to the same optimal solution in terms of the total number of iterations and the total amount of data used to train the components, as well as the ratio of the number of training iterations required to train each component.   The paper also provides empirical results on the following metrics :    \theta_trouvelessness : \infty_total iterations required for each component to complete a given task, \eta_perturbations required for the components to converge to a fixed solution, and \eta _ latency _ : the average number of steps required to learn a component to solve the given task."
SP:04b84d26cf282dbb753cbf27f14c334f65d3f8ec,"This paper proposes a novel way to generate adversarial samples for meta - learning tasks in an adversarial manner. The proposed approach is based on the idea of “ ADversarial meta - learner ”, which proposes to initialize a learning model in a manner that is “ safe ” from corrupted data and “ adversarial ” in terms of the quality of the samples provided by the learning model. The paper also proposes a way to “ wrestle ” the initialization of the model to ensure that it ’s not contaminated by corrupted data. Experiments are conducted on a variety of datasets to demonstrate the effectiveness of the proposed approach."
SP:dfbaa6b53c4e8328d52666ad4641fc917bf0c0b3,"This paper presents a data - driven framework for improving the error rate of linear error correction of Bose - Chaudhuri Hocquenghem ( BCH ) decoders. The framework is based on the attention mechanism proposed in [ 1 ] and [ 2 ]. The attention mechanism consists of two steps. First, the attention network is constructed by embedding a factor graph variable node into a set of vector embeddings and then applying attention to each vector embedding in the set of vectors. Next, attention is used to select vectors to be used in the next layer of the decoder in order to improve the error - rate of the linear error - correction decoder."
SP:c860a7b0952d708e7851c9bc4b63d246f64d1cba,"This paper proposes a text classification task based on clustering and fine - tuning. The goal is to provide examples for the text classification tasks. The proposed approach is based on the similarity between two sets of data, i.e., set of examples and set of clustering examples.    The first part of the approach is to fine - tune the two sets. The second part is to label the examples."
SP:ea37f5882fd98dd4ce233077bb3069517d4ed4ea,"This paper studies the problem of training a controllable unsupervised model - based reinforcement learning system to predict the future outcomes of a set of actions. To this end, the paper proposes two approaches : ( 1 ) train the model on a distribution of $ \mathcal{x}$ actions, and ( 2 ) train a control agent on the top - k actions of the model.    The first approach trains the control agent in two stages, i.e., the first stage trains the model to predict $ \cal_{\text{x } \infty$, and the second stage trains it to predict a $ \text{y}$ that is close to the mean $ \log{x}\infty$.   To evaluate the performance of the two approaches, the authors perform a series of experiments :   1 ) they compare the trajectories of the trained model with the predictions of a random control agent, and 2 ) they evaluate the performances of the learned model against the counterparts of random control agents trained on the same trajectories. The results show that both approaches perform comparably to each other."
SP:4e25ba3714d78ba59a0d8efbb65e0ef5201702f8,"This paper studies transformation properties of GAN ( ADIS - GAN ) representations. Specifically, this paper focuses on GAN representations that are invariant to both spatial and vertical regularizers. The main contributions are :   1.   A theoretical analysis of the GAN representation properties. The authors show that any GAN regularizer can be expressed as a convex combination of a vector regularizer and a vector transformation regularizer, and show that the vector transformation is invariant under both of them. 2. A practical method to estimate the likelihood of the transformation is given. 3. A theoretical result is given showing that the distance between the vectors under the two regularizers is at most $ \ell_1$."
SP:121f8420cfb49c6d80b5ebb4051e85947182594a,"This paper proposes a contrastive learning framework for improving the performance of supervised and self - supervised object detection tasks. The proposed framework is based on a similarity - based learning approach, where the goal is to learn from the contrastive similarity between a set of objects and a subset of objects. To achieve this goal, the authors propose two approaches : ( 1 ) to learn the similarity between two sets of objects, and ( 2 ) to contrastively learn the object detection task from the similarity of the two sets.    Experiments are conducted on the following tasks :   1. Self - supervised detection tasks : fine - tuning a single supervised classifier to achieve top - k object detection accuracies ; 2. supervised learning tasks : learning a supervised method to detect two objects ; and 3. supervised methods to classify two objects. Results show that the proposed framework outperforms the state of the art."
SP:af54e542223097c315ecd677d0b968e9a0b2a1d4,"This paper presents a learning framework for the identification of medical imagery from MRI scans. The framework is based on the GAN - GAN framework developed by the authors in [ 1 ] and [ 2 ]. The key idea is to generate volumes of MRI scans for both clinical and research purposes, and to use the collected data to train a teacher - student model that can be used in both clinical settings and in research settings.    The key contributions of this paper are as follows :   1. Providing a framework that provides both privacy - preserving and data - sensitive information about the images generated from a given MRI scan. This is done by using a pre - trained teacher model that is trained on a set of scans generated by the author's MRI scanner. 2. Conducting a series of experiments to demonstrate the effectiveness of the proposed framework."
SP:0ac3964bd2320341488476d60f57b75d2a79f92c,"This paper presents a set of experiments aimed at testing the invariance of graph isomorphism under different graph pooling approaches. In particular, the paper focuses on the problem of global pooling and global clustering approaches for graph classification and link prediction tasks. To this end, the authors propose a multi - head attention - based pooling method and a drop - and - match clustering method. Experiments are conducted on four tasks : ( 1 ) reconstructing the original graph, ( 2 ) learning the link between two nodes, ( 3 ) link generation and ( 4 ) cross - entropy pooling. Results show that the proposed pooling methods perform better than the baselines on all four tasks."
SP:76848e7ac3e6709e92f6a6db60269cb5177495d1,"This paper presents a proof - of - concept proof that a graph neural network ( GNN ) with fixed - length and fixed - size vectors can solve a given set of long - range problems with a fixed number of iterations, provided that the network is trained on a set of data points that are not too far away from each other. The proof uses the following assumptions : ( 1 ) the length of the input vector is less than some critical length, ( 2 ) the size of the output vector does not exceed some critical size, and ( 3 ) the number of steps required for the network to solve the given problem is bounded by a constant factor that depends on the length and size of input vectors.    The proof relies on three assumptions. The first assumption is that the output of the network does not contain any information about the long range nature of the problem. The second assumption assumes that the input vectors do not contain long range information, and the third assumption states that the vector size does not increase linearly with the length. The authors prove that the proposed proof is provably correct under the first assumption, but not in the second assumption."
