paper_id,summary
SP:0f62846913ec10b44ed32845770da0565479dc75,"This paper proposes a framework for learning deep neural networks that incorporates user - provided formal knowledge to improve learning from data. Specifically, the authors propose a framework called Deep Adaptive Semantic Logic ( DASL ) that incorporates declarative knowledge in the form of arithmetic relations satisfied by unlabeled image triplets. The authors provide formal semantics that demonstrate that their knowledge representation captures all of first - order logic and that finite sampling from infinite domains converges to correct truth values. Experiments on MNIST toy problem and visual relationship detection task show that the addition of commonsense knowledge improves performance by 10.7 % in conditions of data scarcity."
SP:2f19259d65fab904c1b771244da3dcb2f8aa0c26,"This paper proposes a regularization method for feedforward residual neural networks ( ResNets ) to encourage the networks to learn iterative solutions. The authors define three indices of iterative convergence to quantify the degree to which the networks learn an iterative solution. To make the networks more iterative, they manipulate the degree of weight sharing across layers using soft gradient coupling. This new method provides a form of recurrence regularization and can interpolate smoothly between an ordinary ResNet and a “ recurrent ” ResNet ( i.e., one that uses identical weights across layers and thus could be physically implemented with a recurrent network computing the successive stages iteratively across time ). They also impose a Lipschitz constraint on the residual functions using spectral normalization to make them more convergent. However, the authors show that the gradient coupling does not improve classification accuracy on standard visual recognition tasks."
SP:6c14506b8b2b06043409d912e6bf877651aaa665,"This paper proposes two new normalization techniques for out - of - distribution ( OOD ) robustness. The first method, SelfNorm, uses attention to recalibrate statistics ( channel - wise mean and variance ), while the second one, CrossNorm, exchanges the statistics between feature maps. The authors show that the two normalization methods can complement each other in OOD generalization, though exploring different directions in statistics usage. Extensive experiments on different domains ( vision and language ), tasks ( classification and segmentation ), and settings ( supervised and semi - supervised ) show the effectiveness of the proposed methods."
SP:2774abdc11917321dd4994af0f0da1ff824bea03,"This paper proposes to use an attention module in the convolutional encoder of an RL agent in order to improve the sample efficiency and the final performance of the agents. The attention module consists of two modules : ( 1 ) a simple attention module that maps the input pixel to an input vector, and ( 2 ) an encoder module that takes the input vector as input and outputs an output vector. The proposed method is evaluated on the DeepMind Control Suite tasks. The results show that the proposed method outperforms the existing methods in terms of sample efficiency."
SP:31a7051d08d19c01e11f1fac2f3041ed2fa28f15,"This paper proposes an extension to the GradNorm method for multitask learning, which aims to minimize negative transfer among tasks by homogenizing the gradient magnitudes and directions across tasks. To this end, it adds a layer of task - specific rotation matrices that aligns all the task gradients. The authors also analyze the algorithm through the lens of game theory, providing theoretical guarantees on the algorithm stability and convergence. The experiments on several real - world datasets and network architectures show that Rotograd outperforms previous approaches for multitasking learning."
SP:ac9ebd027b92527d9a87b13ad11d002d99a2b0f6,"This paper proposes a new constraint for unsupervised geometry - invariant image translation, called minimal geometry - distortion constraint ( MGC ) as a general I2I translation constraint to guarantee the consistency of geometry structure of source and translated images, and thus reduce translation mismatch in the translation process. The authors observe that the pixel values before and after translation are usually highly correlated if the geometric structure is preserved because the color transformation is more regular within specific object regions. Based on this observation, the authors propose a mutual information ( MI)-based dependency measure that models the nonlinear relationships of pixel values in the source and translation images. To estimate MI from data, they propose the relative Squared - Loss Mutual Information ( rSMI ) which can be efficiently estimated in an analytic form. The experimental results demonstrate that MGC achieves high quality translation to maintain the geometry of images in original domain."
SP:92a38d7d18f07f68b8f93c61180e2cc1dddd21de,"This paper proposes a sampling - aware discriminator for 3D point cloud GANs. The authors show that sampling - insensitive discriminators ( e.g. PointNet-Max ) produce shape point clouds with point clustering artifacts, while sampling - oversensitive discriminators fail to guide valid shape generation. They propose the concept of sampling spectrum to depict the different sampling sensitivities of discriminators. They further study how different evaluation metrics weigh the sampling pattern against the geometry and propose several perceptual metrics forming a sampling spectrum of metrics. Guided by the proposed sampling spectrum, they discover a middle - point sampling-aware baseline discriminator, PointNet - Mix, which improves all existing point cloud generators by a large margin on sampling - related metrics."
SP:16c4be3eb162bc81cb3343c2fc115eb8e926a5b5,"This paper investigates the adversarial robustness of the recently proposed Capsule Networks ( CapsNets ). The authors show that adversarial examples can manipulate the votes from primary capsules by manipulating the votes of the output capsules. Motivated by these two observations, the authors propose a novel vote attack where they attack votes of CapsuleNets directly. The vote attack is not only effective but also efficient by circumventing the routing process. Furthermore, they integrate the vote attack into the detection - aware attack paradigm, which can successfully bypass the class - conditional reconstruction based detection method. Extensive experiments demonstrate the superior attack performance of our vote attack on CapsNet on adversarial attacks."
SP:dbd093dff7a38ba8882bb8119c34623ddaaf4cc6,"This paper proposes IMPORT, a meta - reinforcement learning algorithm that uses privileged information in the form of a task descriptor at train time to improve the learning of recurrent policies. IMPORT learns an informed policy ( i.e., a policy receiving as input the description of the current task ) that is used to both construct task embeddings from the descriptors, and to regularize the training of the recurrent policy through parameters sharing and an auxiliary objective. This approach significantly reduces the learning sample complexity without altering the representational power of RNNs, by focusing on the relevant characteristics of the task, and by exploiting them efficiently. The authors evaluate IMPORT against the main approaches to online adaptation on environments that require sophisticated exploration / exploitation strategies. It is shown that IMPORT can learn better strategies than Thompson Sampling approaches, and faster than recurrent neural network policies and Task Inference approaches."
SP:bd89d254fbf31db61db237d08ab42981e27c52df,"This paper proposes a method to learn an RL policy from offline data in the real - world sequential recommendation system ( SRS ). The method is based on the model learning technique to learn the policy from an offline dataset, e.g., to learn a simulator from the dataset, and train optimal policies in the simulator. Instead of increasing the fidelity of models for policy learning, the authors handle the distortion issue via learning to adapt to diverse simulators generated by the offline dataset. The adaptive policy is suitable to real - life environments where dynamics are changing and have stochasticity in the offline setting. Experiments are conducted in synthetic environments and a real world ride - hailing platform. The results show that the method overcomes the distortion problem and produces robust recommendations in the unseen real world."
SP:1a166b28cf684e0d5759bd629f6a53370d2bf11c,"This paper proposes a method for goal - reaching reinforcement learning. The method is based on the idea that any trajectory taken by an agent can be turned into an optimal one using hindsight relabelling, and that imitation of these trajectories enables an agent to ( iteratively ) learn goal reaching policies from scratch. The authors show that this iterated supervised learning procedure optimizes a bound on the RL objective, derive performance bounds of the learned policy, and empirically demonstrate improved performance and robustness over current RL algorithms."
SP:c306530164d677e670554eeba8203c66bb3d9f7a,"This paper proposes FastSpeech 2, a fast and high - quality end - to - end TTS system to address the issues in the existing fastSpeech system. The main idea is to directly train the model with ground - truth mel - spectrograms to simplify the training pipeline and also avoid the information loss compared with the current fastspeech. The authors also introduce more variance information including pitch and energy to improve the duration accuracy and improve pitch prediction by introducing continuous wavelet transform. Experimental results show that the proposed method can achieve a 3x training speed - up over FastSpech."
SP:79e9fb20d383816f54738ce70d137131ebc10290,"This paper studies the problem of unsupervised dimension reduction ( UDR ) in the language of tempered distributions, i.e., approximating an empirical probability density function pemp(x ) by another tempered distribution q(x) whose support is in a k - dimensional subspace. The problem is reduced to the minimization of the distance between q and pemp, D(q, pemp ), over a pertinent set of generalized functions. This infinite - dimensional formulation allows to establish a connection with another classical problem of data science — the sufficient dimension reduction problem ( SDR ). The authors introduce a nonnegative penalty function R(f ) that “ forces the support of f to be k-dimensional. ” Then they present an algorithm for minimization I(f) + \lambda^2 ( alternating scheme ), based on the idea of two - step iterative computation, where a ) an adaptation to real data and to fake data sampled around a kdimensional subspace found at a previous iteration, b ) calculation of a new k - dimension subspace, and c ) an alternating scheme. They demonstrate the method on 4 UDR and 1 SDR problems using synthetic data and standard datasets."
SP:93e54522e6c2b805905d21fc968fc40866f2898b,"This paper proposes Feature Contrastive Learning ( FCL ), a novel approach to balance robustness and sensitivity in deep neural network training. Unlike previous work that only enforces robustness, FCL aims to promote model sensitivity to perturbations of high utility features, and inhibit model sensitivity of low utility features. The performance of FCL is validated on both synthetic and real image classification datasets."
SP:f03c50f15022c4f56ac2b3085354ffed38ad1145,"This paper proposes a novel method for imitation learning based on adversarial learning. The proposed method is based on the idea of mutual information between the discriminator network and the expert network. The discriminator is trained to learn a latent representation of the task completion data, which is then used to train the agent to imitate the expert. The method is evaluated on a variety of tasks, including balancing, manipulation, and locomotion tasks. The results show that the proposed method outperforms other baselines."
SP:ef18f4188426bc01be309633b486884b0e7a81a4,"This paper provides a theoretical analysis of learning one - hidden - layer pruned neural networks, which offers formal justification of the improved generalization of the winning ticket observed from empirical findings in LTH. They characterize analytically the impact of the number remaining weights in a pruned network on the required number of samples for training, the convergence rate of the learning algorithm, and the accuracy of the learned model. They also provide extensive numerical validations of their theoretical findings. Their theoretical results are acquired from learning a pruning neural network of one hidden layer, while experimental results are further provided to justify the implications in pruning multi - layer neural networks."
SP:eed6cb2f8caed39f8295f4aeb6e044c2ac981c4d,"This paper proposes AutoLabel to automatically learn the labels for augmented data based on the distance between the clean distribution and augmented distribution. The proposed method is built on label smoothing and is guided by the calibration - performance over a hold - out validation set. The authors show that AutoLabel is a generic framework that can be easily applied to existing data augmentation methods, including AugMix, mixup, and adversarial training. Experiments on CIFAR-10, Cifar-100 and ImageNet show that the proposed method can improve models ’ accuracy and calibration performance, especially under distributional shift. Additionally, AutoLabel can help adversarial robustness by bridging the gap between clean accuracy and robustness."
SP:0d5017e1a405bf86e3bac40e6e59886d4bf48450,"This paper proposes a new self - supervised representation learning method, RELIC, that enforces invariant prediction of proxy targets across augmentations through an invariance regularizer which yields improved generalization guarantees. The authors show how data augmentations can be more effectively utilized through explicit invariance constraints on the proxy classifiers employed during pretraining. Further, using causality, the authors generalize contrastive learning using refinements and show that learning on refinements is a sufficient condition for learning useful representations ; this provides an alternative explanation to MI for the success of contrastive methods. Empirical results show RELIC significantly outperforms competing methods in terms of robustness and out - of - distribution generalization."
SP:8f80a6f79f78c6421857f392c9a5e98061d7eb60,"This paper proposes a visual transformer network ( VTNet ) for object goal navigation. The idea is to learn a spatial - aware visual representation of the observed scene, which can be used to guide the agent towards a target object based on observations of the agent. The proposed method is based on the Transformer Network ( TNN ) architecture, which is used to encode object and region features as well as their location cues as spatial descriptors and then incorporates all the encoded descriptors through attention operations to achieve informative representation for navigation. In addition, the authors also develop a pre - training scheme to associate the visual representations with navigation signals, and thus facilitate navigation policy learning. Experiments in the artificial environment AI2 - Thor demonstrate that VTNet significantly outperforms state - of - the - art methods in unseen testing environments."
SP:3e7cbe3dff592ef371e48dd86be7719fc5343f17,"This paper proposes communication - computation efficient secure aggregation ( CCESA ) for federated learning. The key idea is to design the topology of the secret - sharing nodes ( denoted by the assignment graph G ) as sparse random graphs instead of the complete graph corresponding to the existing solution. The authors first obtain a sufficient condition on G to guarantee reliable and private federate learning. Then, they suggest using the Erdős - Rényi graph as G, and provide theoretical guarantees on the reliability / privacy of the proposed scheme. Through extensive real - world experiments, the authors demonstrate that their scheme, using only 50% of the resources required in the conventional scheme, maintains virtually the same levels of reliability and data privacy in practical Federated learning systems."
SP:00fae41e0eca0a1575cd7b2dcfabf0dc5c9c8b8a,This paper presents a novel approach to the problem of designing an incentive - compatible auction that maximizes expected revenue. The authors propose to use a time - independent Lagrangian instead of a non - stationary objective function. They also propose a novel formulation of auction learning as a twoplayer game between an Auctioneer and a Misreporter and a new architecture ALGnet. They demonstrate the effectiveness of their approach by learning competitive or strictly improved auctions compared to prior work.
SP:a0e8061beb5e9a6c631419861559d22b8d645cb4,"This paper proposes Bi - Tuning, a general learning approach to finetune both supervised and unsupervised pre - trained representations to downstream tasks. The proposed method generalizes the vanilla fine - tuning by integrating two heads upon the backbone of pre - training representations : a classifier head with an improved contrastive cross - entropy loss to better leverage the label information in an instance - contrastive way, and a projector head with a newly - designed categorical contrastive learning loss to fully exploit the intrinsic structure of data in a category - consistent way. Comprehensive experiments confirm that Bi -tuning achieves state - of - the - art results for fine - tuned models by large margins ( e.g. 10.7 % absolute rise in accuracy on CUB in low - data regime )."
SP:87e5b552c13d73bd85249062a152c6c140e594a9,"This paper proposes a new measure for the robustness of classifiers called "" genuine adversarial accuracy "". The paper argues that standard adversarial training does not provide a good measure of robustness to adversarial perturbations. To this end, the paper proposes to use a new metric called "" 1 - NN robustness "", which measures the distance between a classifier and its nearest neighbors. This metric is based on the maximum perturbation norm, which is defined as the difference between the class of the perturbed data points and the original data points.   The paper shows that this metric does not favor a model with invariance - based adversarial examples, i.e. samples whose predicted classes are unchanged even if the perceptual classes are changed."
SP:2fda410b9281c5e253d385bc4382ec168bc161f3,"This paper studies the problem of fairness in graph - structured data. Specifically, they focus on dyadic fairness, which articulates a fairness concept that a predictive relationship between two instances should be independent of the sensitive attributes. Based on this, they theoretically relate the graph connections to Dyadic fairness on link predictive scores in learning graph neural networks. Subsequently, they propose an algorithm, FairAdj, to empirically learn a fair adjacency matrix with proper graph structural constraints for fair link prediction, and in the meanwhile preserve predictive accuracy as much as possible. Empirical validation demonstrates that our method delivers effective dyadic fair in terms of various statistics, and at the same time enjoys a favorable fairness - utility tradeoff."
SP:b614e9fbec58e9efa7722d2ec4a60fc93d210f92,"This paper proposes a new generative autoencoder, called DEAE, which uses disentangled representation and regularization to guarantee the validity of exploration in latent space and achieve controllable synthesis. The encoder of DEAE first turns the input sample into a disentanglement latent code, then explores the latent code space through directed interpolation. To aid the interpolated latent code in successfully outputting a meaningful sample, after the decoder, the encoder ’s output is regularized to force the output by ’reusing ’ the encoders to maintain perfect disentangling, which implicitly improves the quality of interpolated sample. Experiments demonstrate that DEAE can improve the performance of downstream tasks by synthesizing attribute - controlled augmented samples. DEAE also helps to eliminate dataset bias."
SP:c934adb14926a00ef9c73c9773cb0b3a2669921e,"This paper proposes a new Bayesian Bayesian memory allocation scheme that bridges the gap between episodic and semantic memory via a hierarchical latent variable model. The authors take inspiration from traditional heap allocation and extend the idea of locally contiguous memory to the Kanerva Machine, enabling a novel differentiable block allocated latent memory. They simplify the process of memory writing by treating it as a fully feed forward deterministic process, relying on the stochasticity of the read key distribution to disperse information within the memory. Experiments show that this allocation scheme improves performance in memory conditional image generation, resulting in new state - of - the - art conditional likelihood values on binarized MNIST, Omniglot and Celeb - A."
SP:e63d7d8c581019e17585fb9c0eac33d6836e187d,"This paper studies the effect of attention mechanisms on the loss landscape of neural networks. The authors show that, under mild assumptions, every local minimum of the attention model has low prediction error, and attention models require lower sample complexity than models without attention. Besides revealing why popular self - attention works, the theoretical results also provide guidelines for designing future attention models."
SP:f739d199fdee26f09994e3f9487aec1eab0f2e89,"This paper extends the concept of expected free energy ( EFE ), which is a core quantity in active inference, and claims that EFE can be treated as a negative value function from an RL perspective. Motivated by this connection, the authors propose a novel inverse RL algorithm for designing EFE - based rewards, by learning a prior preference from expert demonstrations. The experiments show the applicability of active inference based rewards using EFE to an inverse RL problem."
SP:5592b79e49eba95c15103a3348f2bde57b60f2ab,"This paper proposes a data augmentation method to improve generalization in both adversarial and standard learning by using out - of - distribution ( OOD ) data that are devoid of the abovementioned issues. Theoretical analyses demonstrate how our proposed method can improve robust and standard generalization. The experimental results on CIFAR-10, CifAR-100, and a subset of ImageNet suggest that OAT can help reduce the generalization gap in adversarial learning."
SP:3cac7a2c310165ed0de46d8e5546c3bfbd639158,"This paper proposes a new method for meta - reinforcement learning, called Fast Linearized Adaptive Policy ( FLAP ). The main idea is to learn a shared linear representation of the policy so that when adapting to a new task, it suffices to predict a set of linear weights. A separate adapter network is trained simultaneously with the policy such that during adaptation, we can directly use the adapter network to predict these linear weights instead of updating a meta - policy via gradient descent, such as in prior meta - RL methods like MAML, to obtain the new policy. The application of the separate feed - forward network not only speeds up the adaptation run - time significantly, but also generalizes extremely well to very different tasks that prior MetaRL methods fail to generalize to. Experiments on standard continuous - control metaRL benchmarks show FLAP presenting significantly stronger performance on out - of - distribution tasks with up to double the average return and up to 8X faster adaptation run time speeds."
SP:21a1bd4ada0723c96c0dbf7a142a2faf5defa4e3,"This paper proposes a federated kernel k - means algorithm to solve the optimization problem of kernel k means under federated settings. The authors propose a distributed stochastic proximal gradient descent ( DSPGD ) algorithm to determine an approximate solution to the optimization of kernelk - means, and a communication efficient mech anism ( CEM ) is designed to reduce the communication cost. Theoretical analysis shows that the convergence rate of the proposed algorithm is O(1/T ), where T is the number of iterations. Experimental results show that the federated kerne l k - meant achieves the highest clustering quality with the communication costs reduced by more than 60 % in most cases."
SP:be568dd3fea51ce33a6d1e4b07dda5aee6342395,"This paper proposes CompOFA, a design space for Once - For - All ( OFA ) networks that uses compound couplings between model dimensions to speed up the process of one - shot training and neural architecture search with hardware latency constraints. The authors show that intractably large architectural search spaces are unnecessary for both accuracy and diversity of models, so they introduce a simple heuristic that vastly shrinked the search space without losing on Pareto optimality. They also show that this smaller search space is dense enough to support equally accurate models for a similar diversity of hardware and latency targets, while reducing the complexity of the training and subsequent extraction algorithms."
SP:04b84d26cf282dbb753cbf27f14c334f65d3f8ec,"This paper proposes an adversarial meta - learning algorithm, called ADML ( Adversarial Meta - Learner ), which leverages clean and adversarial samples to optimize the initialization of a learning model. The authors show that the proposed method is robust to adversarial attacks and outperforms MAML - AD ( Finn et al., 2017 ) on two image datasets, MiniImageNet and CIFAR100, in terms of accuracy and robustness."
SP:dfbaa6b53c4e8328d52666ad4641fc917bf0c0b3,"This paper proposes a method to improve the decoding performance of linear error correction codes by using a self - attention mechanism. The proposed method is based on the idea of permutation groups ( PGs ), which is used to select the most likely permutation from a set of possible permutations. The method is evaluated on the Bose - Chaudhuri - Hocquenghem ( BCH ) code, where the authors show that the proposed method outperforms the baselines."
SP:c860a7b0952d708e7851c9bc4b63d246f64d1cba,"This paper proposes to use Bag of Words ( BOW ) to partition the unlabeled training data into relatively homogeneous clusters of text instances and treat these clusters as labeled data for an intermediate text classification task, and train BERT – with or without additional MLM pretraining – with respect to this multi - class problem, prior to the final fine - tuning over the actual target - task labeled data. Extensive experimental results demonstrate the practical value of this strategy on a variety of benchmark data, most prominently when the training data available for the target task is relatively small and the classification task is of topical nature. The authors further analyze the results to gain insights as to when this approach would be most valuable and propose future directions to expand the present work."
SP:ea37f5882fd98dd4ce233077bb3069517d4ed4ea,"This paper presents a new benchmark for model - based reinforcement learning ( MBRL ) by comparing generative models using a fixed ( random shooting ) control agent. The authors find that on an environment that requires multimodal posterior predictives, mixture density nets outperform all other models by a large margin. When multimodality is not required, deterministic models are on par, in fact they consistently ( although non - significantly ) outperform their probabilistic counterparts. They also found that heteroscedasticity at training time, perhaps acting as a regularizer, improves predictions at longer horizons. At the methodological side, they design metrics and an experimental protocol which can be used to evaluate the various models, predicting their asymptotic performance when using them on the control problem. Using this framework, they improve the state - of - the - art sample complexity of MBRL on Acrobot by two to four folds."
SP:4e25ba3714d78ba59a0d8efbb65e0ef5201702f8,"This paper proposes an affine regularizer for GANs that can explicitly disentangle affine transformations in a self - supervised and rigorous manner. The objective is inspired by InfoGAN, where an additional affine transformation regularizer acts as the inductive bias. The affine transform regularizer is derived by decomposing the affine matrix into separate transformation matrices and inferring the transformation parameters by maximum likelihood estimation. Unlike the disentangled representations learned by existing approaches, the features learned by ADIS - GAN are axis - aligned and scalable, where transformations such as rotation, horizontal and vertical zoom, horizontal skew, and vertical translation can be explicitly selected and learned. The proposed method successfully disentangles these features on the MNIST, CelebA and dSprites datasets."
SP:121f8420cfb49c6d80b5ebb4051e85947182594a,"This paper proposes CLSA, a new contrastive learning method for image augmentation. The key idea is to use the distributional divergence between the weakly and strongly augmented images over the representation bank to supervise the retrieval of strongly augmented queries from a pool of candidates. This avoids an overoptimistic assumption that could overfit the distorted queries containing distorted visual structures into the positive targets, while still being able to distinguish them from the negative samples by leveraging the distributions of weakly augmented counterparts. The proposed method achieves top-1 accuracy of 76.2 % on ImageNet with a standard ResNet-50 architecture with a single - layer classifier fine - tuned. This is almost the same as 76.5 % of top - 1 accuracy with a fully supervised ResNet - 50."
SP:af54e542223097c315ecd677d0b968e9a0b2a1d4,"This paper proposes a new method for de - identification of MRI images. The main idea is to use a GAN architecture to generate a 3D image of a patient ’s MRI scan, where the brain is not modified, but the face has been de - identified. The proposed method is based on C - DeID - GAN, which is a multi - scale, 3D GAN. The authors show that the proposed method can produce images that appear completely genuine but do not actually contain any privacy - sensitive information. They also show that their method protects privacy substantially better than existing methods without strongly affecting the performance."
SP:0ac3964bd2320341488476d60f57b75d2a79f92c,"This paper proposes a multi - head attention based global pooling layer that captures the interaction between nodes according to their structural dependencies for hierarchical graph pooling. The proposed method, Graph Multiset Transformer ( GMT ), encodes the given set of node embedding as a multiset to uniquely embed two different graphs into two distinct embeddings, and considers both the global structure of the graph and their task relevance in compressing the node features. The paper shows that GMT satisfies both injectiveness and permutation invariance, such that it is at most as powerful as the Weisfeiler - Lehman graph isomorphism test, and can be easily extended to the previous node clustering approaches for hierarchical graphs. The experimental results show that GMT significantly outperforms state - of - the - art graphs pooling methods on graph classification benchmarks with high memory and time efficiency, and obtains larger performance gain on graph reconstruction and generation tasks."
SP:76848e7ac3e6709e92f6a6db60269cb5177495d1,"This paper proposes a new explanation for the problem of over - squashing in GNNs : a bottleneck that causes the information to be squashed into a fixed - length vector. The paper shows that GCN and GIN are more susceptible to this problem than GAT and GGNN, and that prior work that extensively tuned GNN models of long - range problems suffer from over - Squashing. The authors also show that breaking the bottleneck improves the state - of - the - art results without any tuning or additional weights."
SP:90d8fa381446923902e42b259392e5e975e6caa1,"This paper proposes a new method for cross - domain sentiment analysis based on learning a prototypical distribution for the source domain in a cross - domains embedding space which is trained to be domain - agnostic. The authors use a Gaussian mixture modal ( GMM ) to estimate the parameters of the prototypical distributions using a subset of source samples for which the classifier is confident about its predictions. As a result, larger margins between classes are introduced to reduce the effect of "" domain shift "" on the performance of a trained classifier in the target domain. Theoretical and empirical analysis are provided to demonstrate that the method is effective."
SP:893fd7440b82f5da0d4c0944928810322eaee2f0,"This paper presents an evaluation methodology to measure gender bias in NLI models. The authors propose a challenge task to test whether a model's gender bias is different from the gender - neutral premise against a gender - specific hypothesis. The challenge task is based on the idea that the bias is propagated in the models with respect to occupational stereotypes. The results suggest that three models ( BERT, RoBERTa, BART ) trained on MNLI and SNLI data - sets are significantly prone to gender induced prediction errors. They also find that debiasing techniques such as augmenting the training dataset can help reduce such bias in certain cases."
SP:a32ab755bd249c393b70938036ce8e810c0c439f,"This paper revisits the variational intrinsic control ( VIC ) method proposed by Gregor et al. ( 2016 ), which is an unsupervised reinforcement learning method for finding the largest set of intrinsic options available to an agent. The authors show that the intrinsic reward used in the latter is subject to bias in stochastic environments, causing convergence to suboptimal solutions. To correct this behavior and achieve the maximal empowerment, the authors propose two methods respectively based on the transitional probability model and Gaussian mixture model."
SP:b4df2c4627a6d46c5100133e38c4bea20b296dd8,"This paper studies the use of neural ensembles for image classification problems with limited data. The authors propose to use an ensemble of relatively small deep neural networks to solve the problem of image classification with a few labeled examples per class and improve sample efficiency in the low data regime. They show that deep ensembling is a simple yet effective technique that outperforms current state - of - the - art approaches for learning from small datasets. They compare different ensemble configurations to their deeper and wider competitors given a total fixed computational budget and provide empirical evidence of their advantage. Furthermore, they investigate the effectiveness of different losses and show that their choice should be made considering different factors."
