paper_id,summary
SP:0f62846913ec10b44ed32845770da0565479dc75,"This paper proposes Deep Adaptive Semantic Logic ( DASL ), a framework for automating the generation of deep neural networks ( DNN ) that incorporates user - provided formal knowledge to improve learning from data in order to unify machine reasoning and machine learning. It improves deep learning by supplementing training data with declarative knowledge expressed in first order logic. The vocabulary of the domain is realized as a collection of neural networks, and the DNNs are trained using backpropagation to satisfy both data and knowledge. The paper provides formal semantics that demonstrate that our knowledge representation captures all of first - order logic, and that finite sampling from infinite domains converges to correct truth values. Empirical results on two computer vision problems with limited training data, demonstrating that knowledge reduces data requirements for learning deep models e.g. factor of 1000 for the learning of the MNIST toy problem and 10.7% improvement in accuracy for visual relationship detection in conditions of data scarcity."
SP:2f19259d65fab904c1b771244da3dcb2f8aa0c26,"This paper studies the relationship between feedforward residual neural networks ( ResNets ) and iterative methods. It notes that there has been previous work that such networks approximate iterative recurrent computations and proposes a regularization approach to encourage the learning of iterative solutions. To do so, it firstly modifies the weight sharing across layers of the network by using soft gradient coupling to encourage more iterative convergence. Then, it imposes a Lipschitz constraint on the residual function of each ResNet layer in order to encourage it to converge to an iterative solution. Finally, it uses recurrence regularization and spectral normalization to improve the performance of the networks. The experiments show that neither of these approaches improve classification accuracy on MNIST, CIFAR-10 or CIFar-100 tasks. The results also show that iterative convergence does not provide an advantage over non - iterative computations on these tasks."
SP:6c14506b8b2b06043409d912e6bf877651aaa665,"This paper presents two methods, SelfNorm and CrossNorm, to improve out - of - distribution ( OOD ) robustness. SelfNorm uses attention to recalibrate statistics ( channel - wise mean and variance ), while CrossNorm exchanges the statistics between feature maps. Experiments on different domains ( vision and language ), tasks ( classification and segmentation ), and settings ( supervised and semi - supervised ) show their effectiveness. They are domain agnostic and can advance SOTA robustness performance.   Beyond their extensive applications, they may shed light on developing domain - agnostic methods applicable to multiple fields such as vision, language, and OOD generalization."
SP:2774abdc11917321dd4994af0f0da1ff824bea03,"This paper proposes and studies the effectiveness of augmenting a simple attention module in the convolutional encoder of an RL agent with an attention mechanism in order to improve the performance on continuous control tasks in the DeepMind Control Suite. The attention mechanism consists of two modules : ( 1 ) a Location module that tracks the agent's location and ( 2 ) an Attention module that predicts actions based on the visual inputs. The input to the Location module is encoded as a RGB image to the attention module and the output as a convolution of the two RGB images. The proposed approach is evaluated on standard benchmarks in the control suite and compared against representation learning and data augmentation methods, which are the current state - of - the - art methods in the literature. The results show that the proposed approach with the attention mechanism significantly improves the sample - efficiency and final performance of the agents."
SP:31a7051d08d19c01e11f1fac2f3041ed2fa28f15,"GradNorm ( GradNorm ) is a widely used gradient - based approach for training multitask neural networks. In this paper, the authors propose Rotograd, an extension to GradNorm that addresses this problem by dynamically homogenizing not only the gradient magnitudes but also their directions across tasks. For this purpose, it adds a layer of task - specific rotation matrices that aligns all the task gradients. Importantly, the proposed algorithm is analyzed through the lens of game theory, which provides theoretical guarantees on the algorithm stability and convergence. Experiments are conducted on several real - world datasets and network architectures and the proposed method outperforms previous approaches for multitask learning."
SP:ac9ebd027b92527d9a87b13ad11d002d99a2b0f6,"This paper proposes a new constraint for unsupervised geometry - invariant image translation, called minimal geometry - distortion constraint ( MGC ) as a general I2I translation constraint to guarantee the consistency of geometry structure of source and translated images, and thus reduce translation mismatch in the translation process. In addition, it proposes an expression of mutual information called relative Squared - loss Mutual Information ( rSMI ) with an analytical method for estimation. The experimental results demonstrate that MGC achieves high quality translation to maintain the geometry of images in original domain. The quantitative and qualitative comparisons with models without MGC and state - of - the - art methods on several datasets demonstrate the superiority of the proposed MGC constraint."
SP:92a38d7d18f07f68b8f93c61180e2cc1dddd21de,"This paper studies the sampling sensitivity of the discriminators in 3D point cloud GANs. The authors propose a sampling spectrum to depict the different sampling sensitivities of the different discriminators. They further study how different evaluation metrics weigh the sampling pattern against the geometry and propose several metrics, which together form the sampling spectrum of metrics. Guided by the proposed sampling spectrum, they discover a middle - point sampling - aware discriminator, PointNet - Mix, which improves all existing point cloud generators by a large margin on sampling - related metrics. Interestingly, even the most naive fully - connected generator that is trained with Point - Net - Mix beats all the start - of - the - art generators. This discovery conveys an important message to the community : instead of focusing on the generator design, people should invest more time into the discriminator and seek for more powerful sampling aware discriminators, the authors argue."
SP:16c4be3eb162bc81cb3343c2fc115eb8e926a5b5,"This paper studies adversarial attacks on capsule neural networks ( CapsNets ), a recently proposed probabilistic classifier - based classifier alternative to standard convolutional neural networks. This paper proposes a novel method to attack capsules directly, bypassing the multi - step attack method used in standard CNNs and a class - conditional reconstruction method ( C - CMR ) for class adversarial example detection. The proposed method is based on two observations : ( 1 ) Adversarial examples can mislead CapsNet by manipulating the votes from primary capsules, and ( 2 ) the construction of capsules is computationally expensive due to the need to route the attack samples to the output capsules. Motivated by these observations, the authors propose a vote attack where they attack the votes directly instead of routing the attacks to the capsules. Then, they integrate the proposed method in the detection - aware attack paradigm, which uses CMR for class detection. Experiments are conducted on standard and adversarial training settings to show that the proposed vote attack is more effective and efficient than the standard CNN attack. Moreover, extensive experiments demonstrate the superior attack performance of our vote attack against CMR and other attack methods for adversarial detection."
SP:dbd093dff7a38ba8882bb8119c34623ddaaf4cc6,"This paper proposes IMPORT, a meta - reinforcement learning method that learns a task embedding by using privileged information in the form of a task description as input to a policy. The task description is used to motivate the policy to explore the environment and exploit the rewards. IMPORT also regularizes the training of the recurrent policy through parameters sharing and an auxiliary objective. This approach significantly reduces the learning sample complexity without altering the representational power of RNNs, by focusing on the relevant characteristics of the task and exploiting them efficiently. The learnt task embeddings of IMPORT make it robust to irrelevant or minimally informative task descriptors, and able to generalize when learning on few training tasks. They evaluate IMPORT against the main approaches to online adaptation on environments that require sophisticated exploration / exploitation strategies. It is shown to learn better strategies than Thompson Sampling approaches, and faster than recurrent neural network policies and Task Inference approaches."
SP:bd89d254fbf31db61db237d08ab42981e27c52df,"This paper proposes a method to learn an RL policy from offline data in the real - world sequential recommendation system ( SRS ). Instead of increasing the fidelity of models for policy learning, the proposed method handles the distortion issue via learning to adapt to diverse simulators generated by the offline dataset. The adaptive policy is designed to handle stochasticity in the offline setting and is suitable to training in DEMER. The results show that the method overcomes the distortion problem and produces robust recommendations in the unseen real world. This is the first study on the dynamics model and the environment - context representation problem in SRS."
SP:1a166b28cf684e0d5759bd629f6a53370d2bf11c,"This paper proposes a goal - reaching reinforcement learning algorithm that uses imitation learning to acquire goal reaching policies without expert demonstrations. The method relies on the intuition that any trajectory sampled from a sub - optimal agent can be turned into an optimal one using hindsight relabelling, and that imitation of these trajectories enables an agent to (iteratively ) learn goal - reachable behaviors. The proposed method, called GCSL, iteratively generates trajectories by iteratively sampling from the optimal policy and maximizes the likelihood of the actions along those trajectories under the goal that was actually reached, so as to improve the policy. It is shown that this iterated supervised learning procedure optimizes a bound on the RL objective, derive performance bounds of the learned policy, and empirically demonstrate improved goal - reached performance and robustness over current RL algorithms in several benchmark tasks."
SP:c306530164d677e670554eeba8203c66bb3d9f7a,"This paper presents FastSpeech 2, a non - autoregressive text - to - speech ( TTS ) model that improves the training speed and quality of FastSpseech ( Ren et al., 2019 ). The main contributions of the paper are :   1 ) improve the training of the model by directly training the model with ground truth mel - spectrograms instead of the simplified output from the teacher model in FastSpech ; 2 ) introduce more variation information of speech ( e.g. pitch, energy and duration ) as conditional inputs to improve the accuracy of duration prediction in training and inference ; and 3 ) improve pitch prediction by introducing continuous wavelet transform.   In addition to that, the paper also proposes a new model, called Speech2 - based, which is the first attempt to directly generate speech waveform from text in parallel. This new model enjoys the benefit of fully end to end inference and achieves faster inference speed. The experimental results show that it can achieve a 3x training speed-up over FastSPseech and can attain comparable voice quality with comparable accuracy."
SP:79e9fb20d383816f54738ce70d137131ebc10290,"The paper proposes to reformulate unsupervised dimension reduction problem ( UDR ) in the language of tempered distributions, i.e. as a problem of approximating an empirical probability density function pemp by another tempered distribution q(x ) whose support is in a k - dimensional subspace. They introduce a nonnegative penalty function R(f ) that “forces ” the support of f to be k -dimensional, and propose an algorithm for minimization of I(f) + \�R(f, f ), based on the idea of two - step iterative computation, which is briefly described as a ) an adaptation to real data and to fake data sampled around a k-dimensional subspace found at a previous iteration, and b ) calculation of a new k - dimension subspace within a new set of generalized functions. They demonstrate the method on 4 examples ( 3 UDR and 1 SDR ) using synthetic data and standard datasets. The alternating scheme for the optimization task demonstrates both the computational efficiency and the applicability to real - world data. The algorithm performs quite stably when we vary most of the hyperparameters, though it crucially depends on two parameters, the bandwidth of the “ smoothing ” kernelM, σ, and the penalty parameter \�."
SP:93e54522e6c2b805905d21fc968fc40866f2898b,"This paper proposes Feature Contrastive Learning ( FCL ), a novel approach to balance robustness and sensitivity in deep neural network training. Unlike previous work that only enforces robustness, FCL aims to promote sensitivity to perturbations of high utility features, and inhibits sensitivity of low utility features. The performance of FCL is validated on both synthetic and real image classification datasets."
SP:f03c50f15022c4f56ac2b3085354ffed38ad1145,"This paper proposes a method for the problem of observational imitation learning, i.e. learning to imitate an expert by watching them perform a task, without access to the full set of optimal state and action examples. The method proposes a new algorithm, Disentangling Generative Adversarial Imitation Learning ( DisentanGAIL ), that makes use of adversarial learning with a latent representation inside the discriminator network, which is regularized through mutual information constraints to incentivize learning only features that encode information about the completion levels of the task being demonstrated. This allows to obtain a shared feature space to successfully perform imitation while disregarding the differences between the expert’s and the agent ’s domains. Empirically, the algorithm is shown to efficiently imitate in a diverse range of control problems including balancing, manipulation and locomotive tasks, while being robust to various domain differences in terms of environment appearance and agent embodiment."
SP:ef18f4188426bc01be309633b486884b0e7a81a4,"This paper provides the first theoretical analysis of learning one - hidden - layer pruned neural networks, which offers formal justification of the improved generalization of the lottery ticket hypothesis ( LTH ), which states that learning on a properly pruned network ( the winning ticket ) improves test accuracy over the original unpruned network. The authors characterizes the performance of training a pruned model by analyzing the geometric structure of the objective function and the sample complexity to achieve zero generalization error by showing that the convex region near a desirable model with guaranteed generalization enlarges as the neural network model is pruned, indicating the structural importance of a winning ticket. Moreover, the number of samples required for achieving zero generalisation error is proportional to the   number of the non - pruned weights in the hidden layer, which provides a theoretical analysis to show that training a Pruned Network enjoys a faster convergence rate to the desired model than training the original one, providing a formal justification to support the LTH theory. The theoretical results are acquired from learning a prune neural network of one hidden layer while experimental results are provided to justify the implications in pruning multi - layer neural networks."
SP:eed6cb2f8caed39f8295f4aeb6e044c2ac981c4d,"This paper proposes AutoLabel to automatically adapt labels for augmented data, and shows it is beneficial to both model accuracy and calibration, compared to reusing one - hot labels as in common in existing data augmentation works. The proposed AutoLabel is a generic framework that can be easily applied to AugMix, mixup, and adversarial training. The authors found that AutoLabel significantly improves the calibration of models ( and accuracy, although less dramatically ) on both clean and corrupted data for CIFAR10, CifAR100 and ImageNet. In addition, AutoLabel also helps bridge the gap between the accuracy and the adversarial robustness."
SP:0d5017e1a405bf86e3bac40e6e59886d4bf48450,"This paper proposes a novel self - supervised learning objective, Representation Learning via Invariant Causal Mechanisms ( RELIC ), that enforces invariant prediction of proxy targets across augmentations through an invariance regularizer. In addition, the paper generalizes contrastive learning to RELIC and shows that learning on refinements is a sufficient condition for learning useful representations. Empirically, RELIC significantly outperforms competing methods in terms of robustness and out - of - distribution generalization on ImageNet while also significantly outperforming these methods on Atari achieving above human - level performance on 51 out of 57 games."
SP:8f80a6f79f78c6421857f392c9a5e98061d7eb60,"This paper proposes a new method for object goal navigation, namely, Visual Transformer Network ( VTNet ).   The main idea of the VTNet is to learn informative visual representation for navigation. Specifically, the visual representations are extracted from all the object instances in a scene by exploiting the relationships among them, and spatial locations of objects and image regions are emphasized so that directional navigation signals can be learned. In addition, a pre - training scheme is introduced to associate the representations with navigation signals, and thus facilitate navigation policy learning. Experiments in the artificial environment AI2 - Thor demonstrate that VTNet significantly outperforms state - of - the - art methods in unseen testing environments."
SP:3e7cbe3dff592ef371e48dd86be7719fc5343f17,"This paper considers the problem of data privacy of federated learning ( FL ), which is used to train neural network models using data distributed over multiple clients without a need to share private data. In this setting, it has been shown that adversaries may be able to extract certain information on local data from the model parameters transmitted during federatedLearning. A recent solution based on the secure aggregation primitive enables privacy - preserving federatedlearning, but at the expense of significant extra communication / computation resources. In contrast, this paper proposes a communication - computation efficient secure aggregation ( CCESA ) which reduces the amount of communication / compute resources at least by a factor of \sqrt{n/log n } relative to the existing secure aggregation solution without sacrificing data privacy, where n is the number of clients. The key idea behind the suggested scheme is to design the topology of the secret - sharing nodes ( denoted by the assignment graph G ) as sparse random graphs instead of the complete graph corresponding to the already proposed solution in this paper. The authors obtain a sufficient condition on G to guarantee reliable and private FL data privacy. Then, they suggest using the Erdős - Rényi graph as G, and provide theoretical guarantees on the reliability / privacy guarantees of the proposed scheme. Through extensive real - world experiments, the authors demonstrate that their scheme, using only 50% of the resources required in the conventional scheme, achieves the same levels of reliability and privacy leakage, while using only half as many resources as the conventional wisdom."
SP:00fae41e0eca0a1575cd7b2dcfabf0dc5c9c8b8a,"This paper proposes a new method for learning competitive or strictly improved auctions compared to prior work. It builds upon recent results in theoretical auction design to introduce a time - independent Lagrangian objective function. The objective function is a non - stationary utility function that is easier to train. The method is based on a novel formulation of auction learning as a twoplayer game between an Auctioneer and a Misreporter and a new architecture ALGnet, which is proposed as an extension to the stationary stationary lagrangian approach of Duetting et al. ( 2019 ). It is claimed that the optimization procedure in previous work uses an inner maximization loop to compute optimal misreports but amortizes this process through the introduction of an additional neural network. The proposed amortization method is shown to lead to significantly fewer hyperparameters than the objective function in prior work and is able to compare the performance of two auctions ( RegretNet and SSIM )."
SP:a0e8061beb5e9a6c631419861559d22b8d645cb4,"This paper proposes Bi - Tuning, a general learning approach to finetune both supervised and unsupervised pre - trained representations to downstream tasks. It generalizes the vanilla fine - tuning by integrating two heads upon the backbone : a classifier head with an improved contrastive cross - entropy loss to better leverage the label information in an instancecontrast way, and a projector head with a newly - designed categorical contrastive learning loss to fully exploit the intrinsic structure of data in a category - consistent way. The proposed bi - tuning achieves state - of - the - art results for fine -tuning tasks of both supervised    and un - supervised pretrained models by large margins ( e.g. 10.7% absolute rise in accuracy on CUB )."
SP:87e5b552c13d73bd85249062a152c6c140e594a9,"This paper proposes a new metric for measuring the robustness of classifiers, called “ genuine adversarial accuracy ”. This new metric avoids the tradeoff between test accuracy and accuracy on the adversarially perturbed samples by only measuring the difference between the test accuracy on clean and perturbed data. Moreover, it does not favor a model with an invariance - based adversarial example, samples whose predicted classes are unchanged even if the perceptual classes are changed. The authors prove that a single nearest neighbor ( 1 - N ) classifier is the most robust classifier according to the new metric when the class for each data point is unique."
SP:2fda410b9281c5e253d385bc4382ec168bc161f3,"This paper studies the problem of dyadic fairness in learning neural networks using graph neural networks. Dyadic fairness is defined as the notion that a predictive relationship between two instances should be independent of the sensitive attributes. The authors first theoretically analyzed how the connections in graph links affect dyadic fair of demographic parity when employing graph neural network for representation learning and then proposed a method, FairAdj, to empirically learn a fair adjacency matrix with proper graph structural constraints for fair link prediction, and in the meanwhile preserve predictive accuracy as much as possible. Empirical validation on six real - world social and citation networks to demonstrate the effectiveness of the proposed method. They conduct evaluations towards seven measurements of both utility and dyadic unfairness. Comparisons to other baseline methods ( Kipf & Welling, 2016b, Grover & Leskovec, 2016 ; Rahman et al., 2019 ; Bose & Hamilton, 2019a, 2019b ) are provided. The results show that fairAdj achieves comparable performance as those obtained by baselines while enjoying a better fairness - utility tradeoff."
SP:b614e9fbec58e9efa7722d2ec4a60fc93d210f92,"This paper proposes a disentangled exploration autoencoder ( DEAE ) that aims to improve generative power of VAE - based autoencoders without GAN - based adversarial training. To achieve controllable latent representation, DEAE first disentangles the input image representation by disentangling it with disanganglement, and then uses it to explore the latent space through directed interpolation. To further improve the quality of the exploration, the decoder uses a regularizer to ensure that the disentanglement of the disangled representation is tight. Experiments demonstrate that DEAE can improve the performance of downstream tasks by synthesizing attribute - controLLABLE augmented samples.   "
SP:c934adb14926a00ef9c73c9773cb0b3a2669921e,"This paper proposes a method for improving the memory architecture of the Kanerva Machine by differentiating episodic and semantic blocks in a hierarchical latent variable model. Inspired by the traditional ( computer - science ) memory model of heap allocation, the authors propose a novel differentiable memory allocation scheme called Kanerva ++ ( K++ ) that learns to compress an episode of samples, referred to as pointers, into a latent multi - dimensional memory. The K++ model infers a key distribution as a proxy to the pointers and is able to embed similar samples to an overlapping latent representation space, thus enabling it to be more efficient on compressing input distributions. The authors demonstrate that this allocation scheme improves performance on memory conditional image generation tasks and achieves new state - of - the - art conditional likelihood values on binarized MNIST."
SP:e63d7d8c581019e17585fb9c0eac33d6836e187d,"This paper studies the sample complexity and loss landscape of attention - based neural networks. Theoretical analysis shows that every local minimum of the attention model has low prediction error, and attention models require lower sample complexity than models without attention. Besides theoretical analysis, this paper also provides guidelines for designing future attention models. Experiments on various datasets validate theoretical findings."
SP:f739d199fdee26f09994e3f9487aec1eab0f2e89,"This paper proposes a new view of active inference ( aka Bayesian active inference ) from the perspective of reinforcement learning ( RL ). Inspired by the expected free energy ( EFE ), which is a core quantity in active inference, the authors claim that EFE can be treated as a negative value function in an RL perspective. Motivated by this connection, they propose a novel inverse RL algorithm for designing EFE - based rewards, by learning a prior preference from expert demonstrations. This illustrates that the problem with inverse RL can be approached with a new perspective from that of active Inference. Experimental results of prior preference learning show the possibility of using active inference with EFE-based rewards and its application to an inverse RL problem."
SP:5592b79e49eba95c15103a3348f2bde57b60f2ab,"This paper proposes a method, out - of - distribution ( OOD ) data augmented training ( OAT ), to leverage OOD data for adversarial and standard learning, and theoretical analyses demonstrate how the proposed method can improve robust and standard generalization. It is shown that undesirable features are shared among diverse OOD image datasets, and it is also demonstrated that OAT can extend training distribution by comparison with other data augmentation methods, which can be employed in the absence of UID data. Experiments are performed on various OOD datasets, which surprisingly demonstrate that even datasets that seem to have little correlation with the target dataset from the human perspective can help standard and robust generalization through the proposed OAT method. The proposed method further improves the existing state of the art adversarial training method, which is found to further improve by incorporating the OAT data."
SP:3cac7a2c310165ed0de46d8e5546c3bfbd639158,"This paper introduces Fast Linearized Adaptive Policy ( FLAP ), a meta - RL method that learns a shared linear representation of the policy so that when adapting to a new task, it suffices to predict a set of linear weights instead of taking gradient steps. A separate adapter network is trained simultaneously with the policy such that during adaptation, FLAP can directly use the adapter network to predict these linear weights. Experiments on standard continuous - control metaRL benchmarks show FLAP presenting significantly stronger performance on out - of - distribution tasks with up to double the average return and up to 8X faster adaptation run - time speeds compared to prior methods.   The contribution in the FLAP algorithm presents a completely new view into meta - reinforcement learning by applying linear function approximations and predicting the adaptation weights directly instead of take gradient steps or using context encoders. To my knowledge, this is the first meta -RL method that directly learns and predicts a ( linear - linear ) structure successfully in adapting to new tasks."
SP:21a1bd4ada0723c96c0dbf7a142a2faf5defa4e3,"This paper proposes a federated kernel k - means ( FK - means ) algorithm. This algorithm is based on a distributed stochastic proximal gradient descent ( DSPGD ) method. In order to be more efficient, a communication efficient mech anism ( CEM ) is introduced to reduce the communication cost. Besides, the authors propose to federate kernelk - means in order to provide two levels of privacy protection : ( 1 ) users ’ local data are not exposed to the cloud server and ( 2 ) cloud server can not recover users'local data from the local computational results via matrix operations. Theoretical analysis shows that DSPgd with CEM converges to an O(1 / T ) rate, where T is the number of iterations. The authors further show that the communication costs of FK-means is linear in the dimension of the right singular vector times the number   of users, which can be much smaller than the   number of data samples. Experiments are conducted on MNIST, CIFAR-10, and Fashion MNIST. The experimental results show that FKA - means achieves the highest clustering quality with the reduced communication cost compared to the state - of - the - art."
SP:be568dd3fea51ce33a6d1e4b07dda5aee6342395,"The paper proposes CompOFA, a reduction in the search space of OFA networks based on the idea of compound coupling between model dimensions. The idea is to reduce search to models close to the accuracy - latency Pareto frontier, i.e. those within $ L_0 $ range of $ \ell_2 $, by introducing a heuristic that selects dimensions that are close to each other in terms of accuracy and distance to the deployment target. The heuristic is motivated by the notion of “ once - for - all ”, an OFA network that trains several models at once on a single GPU but whose training time and cost are exponential inversely proportional to the number of models trained. The paper proposes to use this heuristic to encourage the training of models in a search space that is $ L_{i,j}$ where $ i$ is the size of the input space and $ j$ the dimensions of the output dimensions. By using this search space to select models that are within $ l_1 $ of each other ’s deployment targets, the paper shows that one can achieve a 216x speedup in model search / extraction time compared to the state of the art, without losing on the optimality achieved by OFA."
SP:04b84d26cf282dbb753cbf27f14c334f65d3f8ec,"This paper studies the general meta - learning with adversarial samples. In particular, this paper proposes a meta - learner, called ADML ( ADversarial Meta - Learner ), which leverages clean and adversarial data to optimize the initialization of a learning model in an adversarial manner. The proposed algorithm has been evaluated on two datasets, MiniImageNet and CIFAR100, and compared with MAML, AD - AML, and several other meta - learners. The experimental results justify the effectiveness and superiority of ADML in terms of both accuracy and robustness."
SP:dfbaa6b53c4e8328d52666ad4641fc917bf0c0b3,"This paper proposes a self - attention mechanism to improve decoding of linear error correction codes by leveraging the power of permutation groups and DL to enhance the decoding capabilities of constrained model - based decoders. The proposed method firstly embeds all the permutations of a given code in a group by extracting relevant features, which is done once before the test phase during a pre - process. Then, a trained NN is used to embed the embeddings into a permutation embedding space, such that the extracted features can be used to predict the probability for successful decoding of each permutation. Permutations are further divided into groups based on their similarity with respect to the input, and the best of these groups is then used to decode the input. Finally, a set of either one, five or ten most probable to decode permutations is chosen, and decoding is carried out on the permuted channel words, rather than decoding an arbitrary dataset with all permutations, and empirically choosing the best subset of them. The performance of the proposed method is evaluated on the Bose - Chaudhuri - Hocquenghem ( BCH ) code, and it is shown to improve bit error rate."
