paper_id,summary
SP:0f62846913ec10b44ed32845770da0565479dc75,"This paper introduces Deep Adaptive Semantic Logic ( DASL ), a framework for automating the generation of deep neural networks that incorporates user - provided formal knowledge to improve learning from data. The authors first introduce the concept of knowledge representation to capture all of the first - order logic and finite sampling from infinite domains to construct a knowledge representation for neural networks. They provide formal semantics that demonstrate that the representation of the knowledge representation captures all the logic necessary to form a valid belief proposition. They then demonstrate that via a toy problem where they add structure to an image classification task and demonstrate that knowledge of that structure reduces data requirements by a factor of 1000 on a visual relationship detection task. Finally, they apply the framework to real - world data and show that the addition of knowledge improves performance by 10.7 % in conditions of data scarcity.    The main contributions of this paper are the following :   1 ) The authors introduce Deepadaptivesemanticlogic(DASL ): a novel framework that is based on prior work on learning from neural networks to construct knowledge representations using machine learning and avoids vanishing gradients. This allows the learned representation to have deeper logical structure and enables richer interactions between the knowledge and learning components. 2 ) They provide the semantics for the representation and the learning model. 3 ) They conduct experiments on image classification tasks and relationship detection tasks to demonstrate the effectiveness of the framework and the interaction between knowledge representation and learning in terms of improving performance."
SP:2f19259d65fab904c1b771244da3dcb2f8aa0c26,"This paper studies iterative recurrent computations and neural networks with feedforward residual neural networks ( ResNets ). It shows that even though the typical feedforward ResNet express iterative solutions, they do not learn them when trained conventionally on computer vision tasks. To make the networks more convergent, it imposes a Lipschitz constraint on the residual functions using spectral normalization and introduces regularization to encourage iterative convergence. The paper also shows that iterative convergent computation does not provide a useful inductive bias for ResNetets when applied to visual recognition tasks with MNIST, CIFAR-10, CIFAAR-100 and Digitclutter. It is also shown that gradient coupling does not improve classification accuracy."
SP:6c14506b8b2b06043409d912e6bf877651aaa665,"This paper presents two normalization methods, SelfNorm and CrossNorm, to promote OOD generalization. SelfNorm uses attention to recalibrate statistics ( channel - wise mean and variance ), while CrossNorm exchanges the statistics between feature maps. Extensive experiments on different domains ( vision and language ), tasks ( classification and segmentation ) and settings (supervised and semi - supervised ) show their effectiveness."
SP:2774abdc11917321dd4994af0f0da1ff824bea03,"This paper proposes and studies a simple attention module in convolutional encoders for reinforcement learning ( RL ). The attention module consists of two modules : ( i ) a task - relevant module that extracts agent locations and movements ( task relevance ), and ( ii ) a feature extractor that adds the task relevant information to the output of the attention module without the need for data augmentation ( contrastive losses ).    The authors test the proposed attention module using agents trained in two environments : DeepMind Control Suite ( DCP ), a mixture of simulated and real world DM environments. They compare the performance of their attention module with that of the standard attention modules in standard RL and contrastive loss - free agents. The DPPs in the simulated DM environment outperform the supervised learning and unsupervised pre - training algorithms in the experiments. The main contributions of the paper are the following :   ( 1 ) A novel attention module is proposed that augments the attention of a simple, yet widely used, convolutionsal encoder by adding a task relevance information module. This augmentation is implemented using the Attention Mechanism ( Attention - Mechanism ). This module can be seen as an extension of the Attention Mechanism used in self - supervised learning ( AM ) and the attention mechanism used in contrastive learning ( DAG ) ( 2 ) The authors perform experiments on the widely benchmarked DM environments in both simulated DM and real life to validate the effectiveness of their module. The experiments show that the proposed Attention - Attention module ( with the augmentations ) can extract agent locations ( agent locations ) and task information ( agent movements ) more effectively than the standard Attention - only module ( without augmenting ) in DPP environments."
SP:31a7051d08d19c01e11f1fac2f3041ed2fa28f15,"GradNorm ( GradNorm, Chen et al., 2018 ) is a widely - used gradient - based approach for training multitask neural networks. In this paper, the authors propose Rotograd, an extension to GradNorm that addresses this problem by dynamically homogenizing not only the gradient magnitudes but also their directions across tasks. To this end, they propose to add a layer of task - specific rotation matrices that aligns all the task gradients with the one obtained from the original GradNorm. The authors also provide theoretical guarantees on the algorithm stability and convergence. Experiments on several real - world datasets and network architectures show that the proposed method outperforms previous approaches for the GradNorm method.    The main contributions of the paper are the following :   1 ) The authors propose a method to homogenize the gradients of the overall gradient magnitude across tasks by dynamically equalizing the contribution of each task to the overall gradients magnitude. This is a reasonable way to prevent the individual tasks ’ gradients from conflicting, i.e. pointing towards opposite directions, and thus resulting in a poor multitask performance. 2 ) They propose a way to ensure that the directions of gradients obtained from tasks are the same across gradients, by generating gradients that are rotated in the direction of the average gradient of contributions of all tasks. 3 ) They provide a theoretical guarantee on the stability of the algorithm."
SP:ac9ebd027b92527d9a87b13ad11d002d99a2b0f6,"This paper proposes a new constraint on the domain mapping function I2I, which aims to learn a mapping function without paired data from source and target domain images, by constraining the color transformation of the transformed images during the translation process from source images to target images. The proposed constraint is based on the geometry distortion problem, where the geometry structure of the translated image is different from the source image and vice versa due to the presence of distortion due to mismatch of geometry structure with the source images. To address this problem, the authors propose a Minimal Geometry - Distortion Constraint ( MGC ) to enforce the consistency of the geometry structures in the translation and reduce the distortions in translation by reducing the randomness of color transformation. To facilitate estimation and maximization of the MGC, they propose an approximate representation of mutual information called relative Squared - Loss ( RSD - LL ) that can be used during the mapping process to estimate the mapping function efficiently. The authors demonstrate the effectiveness of their MGC by providing quantitative and qualitative comparisons with the state - of - the - art methods on several benchmark datasets.   The main contributions of this paper are as follows :   1 ) The authors develop and study a novel type of constraint for the translation of domain mapping functions : a constraint that constrain the color transformers of transformed images so that the resulting transformed images have the same geometry structure regardless of the source or target images's geometry. 2 ) They use this constraint to train a classifier that learns a domain - specific mapping function, which is able to distinguish real - world objects from virtual objects ( e.g., objects that are present in the input or target domain. 3 ) They test the classifier by training it on a set of synthetic data, and show that it recovers the mapping functions better. 4 ) They compare the proposed MGC with their own MGC and the one."
SP:92a38d7d18f07f68b8f93c61180e2cc1dddd21de,"This paper studies the effect of point sampling patterns on the shape generation power of point generator generators in GANs. It shows that sensitivity to the sensitivity of the discriminators results in different shape point clouds being generated, and that over - sensitive discriminators produce point clustering artifacts. The paper proposes the concept of sampling spectrum to depict the different sampling sensitivities of the different discriminators and further study how different evaluation metrics weigh the sampling pattern against the geometry and propose several metrics forming a sampling spectrum of metrics. Guided by the proposed sampling spectrum, it discovers a middle - point sampling - aware baseline discriminator, PointNet - Mix, which improves all existing point cloud generators by a large margin on sampling - related metrics.   The paper provides the authors with the following technical details :   1. The generator design is revised and improved based on recent research on the generator design, the discriminator design needs more attention 2. The authors conduct extensive experiments to validate their new generator design and find that the new generator outperforms the previous generators in most cases. 3. They conduct a series of ablation studies to verify their findings and compare their generator design with the prior generators PointNet-Max, DGCNN, PointConv, KPConv and PointNet++. The results show that the proposed generator design outperforms them all on average. 4. A set of experiments is performed to verify the quality of the generator designs and to evaluate their methods for generating point clouds."
SP:16c4be3eb162bc81cb3343c2fc115eb8e926a5b5,"This paper studies the robustness of Capsule Networks ( CapsNets ) as alternatives to CNNs as attack methods against adversarial examples. The authors first observe that adversarial attacks on CNNs can be easily fooled by images with small quasi - imperceptible artificial perturbations, and then propose to use the class - conditional reconstruction based detection method to detect manipulators of the votes from primary capsules. Then, the authors apply multi - step attack methods designed for CNNs to attack with the detection - aware attack paradigm to obtain robust examples for the detection of manipulators using the class conditional representation. Experiments demonstrate that the robust examples detected by the proposed method are significantly better than the ones seen in the baselines. Extensive experiments demonstrate the superior attack performance of our proposed method compared to the standard CNNs and other attack methods.    The main contributions of this paper are the following :   1 ) The authors develop and study a robust class conditional neural network based on the proposed Capsule Network, which is proposed as an alternative of CNNs. 2 ) They develop and conduct extensive experiments to verify their findings."
SP:dbd093dff7a38ba8882bb8119c34623ddaaf4cc6,"This paper proposes a meta - reinforcement learning algorithm for the online adaptation setting where the agent needs to trade - off between two behaviour types within the same episode ( e.g., policy vs. reward ). It is realized that policies based on recurrent neural networks can be used in this setting by training them on multiple environments but they often fail to model this trade -off, or solve it at a very high computational cost. This paper proposes an algorithm that uses privileged information in the form of a task descriptor at the time of learning to improve the learning of recurrent policies. The algorithm learns an informed policy ( i.e., a policy receiving as input the description of the current task ) that is used to both construct task embeddings from the task description and construct the task embedding of the policy using parameters sharing and an auxiliary objective. This approach significantly reduces the learning sample complexity without altering the representational power of RNNs, by focusing on the relevant characteristics of the task, and by exploiting them efficiently, the authors argue. They evaluate the algorithm in a variety of environments that require sophisticated exploration /exploitation strategies and show that it outperforms vanilla RNNS, Thompson sampling and the task - inference approaches to meta - RL. The authors also evaluate the method in settings where policy gradient is not available and use Thompson sampling instead."
SP:bd89d254fbf31db61db237d08ab42981e27c52df,"This paper proposes a method to learn an RL policy from offline data in the real - world sequential recommendation system ( SRS ) via learning to adapt to diverse simulators generated by the offline dataset provided by the SRS dataset. The offline dataset is used to train a simulator from the dataset and optimal policies in the simulator trained using the learned policy from the simulator. However, due to the stochasticity and unsteadiness of the real world and the unavailability of online sampling, the distortion of the simulator is inevitable. This paper tackles this issue by learning a method called Adaptive Policy Learning ( APL ) to learn a policy from SRS data that produces robust policy recommendations in the unseen real world. APL trains an adaptive policy in a semi - supervised manner based on the model learning technique proposed in [ 1 ]. The main contribution of this paper is to develop and apply APL to the offline SRS policy learning problem. The method is evaluated in two environments, synthetic and a real world settings. The synthetic setting is used for training the policy learning model and the simulator, and is evaluated to see if the method overcomes the distortion problem and produces policy - optimal policies. The real world setting allows us to evaluate the effectiveness of APL in terms of policy - optimality ( i.e., the policy that leads to the least amount of simulator distortion is adopted by the policy with the least number of simulator errors when compared to the policy learned from the offline data using the adaptive policy learning method. The results show that the method does indeed provide policy optimality in the synthetic setting and produces robust policies when using APL with the adapted simulator learning method, and vice versa. The overall, however, the differences between APL and APL are not significant enough to affect the convergence of the two methods.    The main contributions of the paper are the following : ( 1 ) APL is an extension of an offline offline dataset used for policy learning to produce policy optimizers in SRS ; ( 2 ) it introduces a learning - based approach to obtain policy optimisation results using a learning method that learns a policy optimizer to produce optimal policies using a simulator ; and ( 3 ) it applies the adaptivity - based policy learning approach to the problem of policy optimization to obtain policies optimised in the semi - synthetic setting where the simulator has access to all datapoints."
SP:1a166b28cf684e0d5759bd629f6a53370d2bf11c,"This paper proposes an algorithm that progressively learns goal - reaching policies using imitation learning to acquire goal reaching policies from scratch, without the need for expert demonstrations or a value function. The core idea is to leverage the property that any trajectory sampled from the learned policy's trajectory as a successful demonstration for reaching the final state in that same trajectory can be used to define a policy to encourage the agent to behave in a certain way in order to achieve a goal. The algorithm proposes a simple algorithm in which an agent continually relabels and imitates the trajectories it generates to progressively learn goal-reaching behaviors from scratch. Each iteration, the agent collects new trajectories using the latest policy, and maximizes the likelihood of the actions along these trajectories under the goal that was actually reached, as well as to improve the policy. The authors formally show that this iterated learning iterates successfully.   The main contributions of this paper are the following :   ( 1 ) The authors propose a policy gradient method to learn goal reaching behaviors by imitation learning, where an agent progressively learns a policy that encourages a trajectory sample from the trajectory it currently lives in to reach a goal that is different from the one it originated from. This algorithm is referred to as Gradient Gradient Learning ( GR ). ( 2 ) The method is evaluated empirically using two benchmarks : the one measuring the agent ’s behavior with respect to the policy learned via imitation learning and the other measuring the policy changeover error over time using the distance between the learned trajectories and the goal states. The results demonstrate that GradientGradient Learning consistently outperforms the baseline GradientRLPolicy. ( 3 ) The major contributions of the paper include : ( a ) An algorithm that demonstrates that the method is robust and robust against the challenges presented by the challenges it faces, and ( b ) a method that demonstrates improved performance and robustness over current RL algorithms in several benchmark tasks over the course of training."
SP:c306530164d677e670554eeba8203c66bb3d9f7a,"This paper proposes a new method to generate speech waveform from text using an autoregressive teacher model. The proposed method is called FastSpeech 2s, which is the first attempt to generate waveform directly from text and enjoys the benefit of fully end - to - end inference. The main contributions of the paper are as follows :    1 ) This paper proposes to use the text - based duration prediction ( duration information extracted from the teacher model is not accurate enough ) during training to improve the accuracy of the target mel - spectrograms distilled from teacher models. 2 ) It proposes a method to directly generate the waveform ( instead of using the simplified output from teacher, and 2 ) introducing more variation information of speech ( e.g. pitch, energy and more accurate duration ) as conditional inputs in training and use predicted values in inference.   3 ) It presents the proposed method for generating speech waveforms from text in parallel, and achieves a 3x training speed - up over the previous fastspeech model ( Ren et al., 2019 ) and 4 ) it achieves faster inference speed as well. The paper also presents results showing that the proposed methods outperform the previous autoregressively trained methods in terms of voice quality as well as the number of synthesized utterances. The method is evaluated on both synthetic and natural speech tasks and compared with the previous models ( FastSpeach, FastTeach and VocalFlow ) and the current state - of - the - art. The results show that the methods are faster and more robust than the previous methods on terms of duration prediction accuracy ( duration, pitch, and energy, and more importantly voice quality. The authors also present results that the method is more robust on natural language tasks such as reading comprehension and vocabulary creation. The methods are evaluated on a variety of tasks including reading comprehension, writing comprehension, and listening comprehension."
SP:79e9fb20d383816f54738ce70d137131ebc10290,"In this paper, the authors propose a new formulation of the Unresolved Posterior Reduction Problem ( UDR ) in the language of tempered distributions, i.e. as a problem of approximating an empirical probability density function pemp(x ) by another tempered distribution q(x) whose support is in a k - dimensional subspace, over a set of generalized functions. This infinite - dimensional formulation allows to establish a connection with another classical problem of data science — the sufficient dimension reduction problem ( SDR ) — the first problem induces an algorithm for the second and vice versa. In order to reduce an optimization problem over distributions corresponding to UDR to one corresponding to SDR over ordinary functions, they introduce a new penalty function R(f ) that forces the support of f to be k - k -dimensional in order for the original f(pink ) to be reduced to the minimization of the distance between q and pemp, D(q ) over the set of functions. The authors demonstrate the effectiveness of their new formulation on 4 examples ( 3 UDR and 1 SDR ): synthetic data and standard datasets, with experiments conducted on MNIST, CIFAR-10, Fashion MNIST and Fashion - MNIST datasets. The experiments demonstrate that the proposed method leads to better performance than existing algorithms and generalize to other distributions.    The main contributions of the paper are the following :   1 ) The authors formulate the UDR problem as an approximated version of the SDR problem with the following formulation : 1 ) an adaptation to real data and fake data sampled around a k-dimensional subspace ( k=0, 1 ) based on the idea of two - step iterative iterative process iterative, described briefly described as a ( brief ) iterative. 2 ) The algorithm for approximating real data $ \epsilon$ given real $ p(x)=\mathbb{P}$ by another ( slightly different ) tempered distribution $ p(\text{p}$, p(p)}$ given data $ x = \text{P(x)-p(x)/x + \mathbf{D(q})$ where p(\text{D}_p}_d is the empirical density function and D_p is the tempered distribution. 3 ) Theorem 1 that states that the probability density of any two $ x$ evenly distributed over kdimensional subspaces is better than that of another $ p^{(x)}_d with respect to q(p}$. 4 ) A proof that this is true is given by the fact that the difference between the two distributions is"
SP:93e54522e6c2b805905d21fc968fc40866f2898b,"This paper proposes Feature Contrastive Learning ( FCL ), a feature contrastive learning approach that proposes to trade - off between robustness and sensitivity in the presence of noise in neural network training. The idea is that methods that promote robustness can hurt the model ’s sensitivity to patterns that are present in rare or underrepresented patterns, so the authors propose to introduce two notions : contextual feature utility and contextual feature sensitivity. The first is used to encourage the model to be more sensitive to the features that have higher contextual utility ( i.e., features that are salient in the context of the task at hand ). The second is used as a learning strategy to generalize the learned feature representations from the feature representations to other feature representations that are not present in the original input. The experiments show that the proposed approach achieves a better balance between the two terms, with the FCL - trained models achieving a lower error rate in terms of the ratio of robustness to sensitivity ( compared to the naive methods such as GANs that do n’t train the model with noise ). Overall, the approach seems to work better than the naive GAN - trained counterparts. The experimental results demonstrate that models trained with FCL outperform those trained with naive methods, especially when the feature representation is from a dataset whose features are scarce."
SP:f03c50f15022c4f56ac2b3085354ffed38ad1145,"This paper proposes DisentanGAIL, a generative adversarial imitation learning algorithm that bypasses the need for access to a full set of optimal states and actions by the agent to learn from by simply observing others perform a task. The paper proposes a latent representation of the discriminator network that is regularized through mutual information constraints to ensure that only features that encode information about the completion levels of the task being demonstrated are used. This allows the algorithm to obtain a shared feature space to enable learning with respect to the features that help the agent successfully perform imitation while disregarding the differences between the expert ’s and the agent’s domains.   The main contributions of this paper are the following :   1. A new adversarial learning method, Generative Adversarial Imitation Learning ( GenerativeGAIL ), is proposed that makes use of the adversarial training with a latent discriminator representation from the agent's point of view. 2. Mutual information constraints are used to ensure the regularization of the latent representation. 3. The method is designed to work in a range of control problems, including balancing, manipulation and locomotive tasks, while being robust to various domain differences in terms of both environment appearance and agent embodiment. 4. It is tested on a task where it is shown that the Generative GAIL algorithm is able to learn directly from high dimensional observations of an expert performing a task, by making use of adversarial learn with a hidden representation inside the discriminators network."
SP:ef18f4188426bc01be309633b486884b0e7a81a4,"This paper characterizes the performance of training a pruned neural network by analyzing the geometric structure of the objective function and the sample complexity to achieve zero generalization error. They show that the convex region near a desirable model with guaranteed generalization enlarges as the neural network model is pruned, indicating the structural importance of a winning ticket. The theoretical results are acquired from learning a prune neural network of one hidden layer, while experimental results are provided to justify the implications in pruning multi - layer neural networks. The experimental results obtained are sufficient to provide a formal justification of the improved generalization of the winning ticket, which has been empirically justified empirically in a broad range of deep neural network ( DNN ) involved applications like computer vision and natural language processing.    The main contributions of the paper are as follows :   - For the first time, the authors characterize a desirable convex function ( $ \gamma_t$ ) with a maximum value $ \tilde\gamma_{max}$ that is proportional to the number of the non - pruned weights in the hidden layer. This provides a formal characterization of a desirable pruned model and justifies the faster convergence rate to the desired model than training the original unpruned one. - The authors provide a set of experimental results to support their theoretical findings. The experiments cover a range of model sizes, pretrained and fully - connected layers, as well as different pruning methods ( layer pruning, unpruning, weight pruning ). They compare the generalization performance of trained and pruned models on MNIST, Fashion - MNIST and CIFAR-10."
SP:eed6cb2f8caed39f8295f4aeb6e044c2ac981c4d,"This paper proposes AutoLabel to automatically learn labels for augmented data based on distance between clean and augmented data. AutoLabel is built on label smoothing and is guided by the calibration - performance over a hold - out validation set. The authors show that AutoLabel can be easily applied to existing data augmentation methods, including AugMix, mixup, and adversarial training. They also provide some suggestions on how to further improve AutoLabel.   The main contributions of the paper are as follows :   - The authors propose AutoLabel, a machine learning method that automatically learns labels to label augmented data from the clean data. This is similar to the approach used in AugmentedMix, but instead of training a model to predict labels from the augmented data, AutoLabel trains a model that makes predictions based on the distance between the augmented and clean data, and uses a softmax to estimate the distance. This approach could potentially lead to better accuracy and better generalization performance for neural networks.- The authors conduct extensive experiments to validate their method. They compare the performance of AutoLabel with that of three other methods : ( 1 ) Augmix, ( 2 ) Adversarial training, and ( 3 ) CIFAR-10. They find that the methods can improve the accuracy significantly, especially under the distributional shift."
