paper_id,summary
SP:2f19259d65fab904c1b771244da3dcb2f8aa0c26,"This paper studies the iterative convergence of feedforward residual neural networks ( ResNets ). The authors define three indices of iteration and convergence of the networks and introduce regularizations to encourage the networks to learn iterative solutions. They also introduce a Lipschitz constraint on the residual functions using spectral normalization to make the networks more iterative and convergent. Experiments are conducted on standard visual recognition tasks ( MNIST, CIFAR-10, CifAR-100 ) and on challenging recognition tasks with partial occlusions ( Digitclutter ) to show the effectiveness of the proposed methods."
SP:6c14506b8b2b06043409d912e6bf877651aaa665,"This paper proposes two new normalization techniques for out - of - distribution generalization ( OOD generalization ). The first method, SelfNorm, uses attention to recalibrate statistics ( channel - wise mean and variance ), while the second method, CrossNorm, exchanges the statistics between feature maps. Extensive experiments on different domains ( vision and language ), tasks ( classification and segmentation ), and settings ( supervised and semi - supervised ) show the effectiveness of the proposed methods."
SP:2774abdc11917321dd4994af0f0da1ff824bea03,"This paper proposes to use attention mechanisms to improve the performance of reinforcement learning agents. Specifically, the authors propose to use a simple attention module in the convolutional encoder of an RL agent to extract task - relevant information such as agent locations and movements without the need for data augmentations or contrastive losses. Experiments on the DeepMind Control Suite environments demonstrate the effectiveness of the proposed module."
SP:31a7051d08d19c01e11f1fac2f3041ed2fa28f15,This paper proposes an extension to the GradNorm method for multi - task learning. The main idea is to add a task - specific rotation matrix that aligns the gradients of all tasks with the overall gradient of the overall gradients. Experiments on several real - world datasets and network architectures show that the proposed method outperforms previous approaches for multitask learning.
SP:ac9ebd027b92527d9a87b13ad11d002d99a2b0f6,"This paper proposes a new I2I translation constraint, called Minimal Geometry - distortion Constraint ( MGC ), which promotes the consistency of geometry structures and reduce the unwanted distortions in translation by reducing the randomness of color transformation in the translation process. The paper also proposes an approximate representation of mutual information called relative Squared - Loss to facilitate estimation and maximization of the mutual information. The effectiveness of the proposed MGC is demonstrated on several benchmark datasets."
SP:92a38d7d18f07f68b8f93c61180e2cc1dddd21de,"This paper studies the long - neglected yet important effects of point sampling patterns in point cloud GANs. Through extensive experiments, the authors show that sampling - insensitive discriminators produce shape point clouds with point clustering artifacts while sampling - oversensitive discriminators ( e.g. PointNet++, DGCNN, PointConv, KPConv ) fail to guide valid shape generation. The authors further study how different evaluation metrics weigh the sampling pattern against the geometry and propose several perceptual metrics forming a sampling spectrum of metrics. Guided by the proposed sampling spectrum, the proposed PointNet - Mix baseline discriminator improves all existing point cloud generators by a large margin on sampling - related metrics."
SP:16c4be3eb162bc81cb3343c2fc115eb8e926a5b5,This paper studies the robustness of Capsule Networks ( CapsNets ) against white - box attacks. The authors claim that adversarial examples can manipulate the votes from the primary capsules and the output capsules. They then propose a novel vote attack to attack the votes of the primary capsule directly. Extensive experiments demonstrate the superior attack performance of the proposed attack method.
SP:dbd093dff7a38ba8882bb8119c34623ddaaf4cc6,"This paper considers the problem of meta - reinforcement learning in the online adaptation setting where the agent needs to trade - off between two types of behaviour within the same episode. The authors propose a new algorithm that uses privileged information in the form of a task descriptor at train time to improve the learning of recurrent policies. The proposed method learns an informed policy by using parameters sharing and an auxiliary objective. Experiments are conducted in a variety of environments that require sophisticated exploration / exploitation strategies and show that it outperforms vanilla RNNs, Thompson sampling and task - inference approaches to meta - RL."
SP:bd89d254fbf31db61db237d08ab42981e27c52df,"This paper proposes a new paradigm to learn an RL policy from offline data in the real - world sequential recommendation system ( SRS ). Instead of increasing the fidelity of models for policy learning, the authors propose to handle the distortion issue via learning to adapt to diverse simulators generated by the offline dataset. Experiments are conducted in synthetic environments and a real-world ride - hailing platform. The results show that the method overcomes the distortion problem and produces robust recommendations in the unseen real world."
SP:1a166b28cf684e0d5759bd629f6a53370d2bf11c,"This paper proposes a reinforcement learning algorithm that uses imitation learning to acquire goal - reaching policies from scratch without the need for expert demonstrations or a value function. The main idea is to leverage the property that any trajectory is a successful demonstration for reaching the final state in that same trajectory. The authors propose a simple algorithm in which an agent continually relabels and imitates the trajectories it generates to progressively learn goal reaching behaviors from scratch. The agent collects new trajectories using the latest policy, and maximizes the likelihood of the actions along these trajectories under the goal that was actually reached, and formally show that this iterated supervised learning procedure optimizes a bound on the RL objective."
SP:c306530164d677e670554eeba8203c66bb3d9f7a,"This paper studies the one - to - many mapping problem in non - autoregressive text to speech ( TTS ). In particular, this paper proposes a new model named FastSpeech 2, which directly generates speech waveform from text in parallel, enjoying the benefit of fully end - to end inference. The proposed model achieves a 3x training speed - up over the previous fastspeech model and achieves even faster inference speed. Experiments are conducted on a number of datasets to validate the effectiveness of the proposed model."
SP:79e9fb20d383816f54738ce70d137131ebc10290,"This paper studies the minimization of the unsupervised dimension reduction problem ( UDR ) in the language of tempered distributions, i.e., the problem of approximating an empirical density function pemp(x ) by another tempered distribution q(x) whose support is in a k - dimensional subspace. The paper proposes an algorithm for minimization the distance between q and pemp, D(q, pemp ) over a set of generalized functions. This formulation allows to establish a connection with another classical problem of data science — the sufficient dimension reduction ( SDR ). An algorithm for the first problem induces an algorithm to solve the second and vice versa. Experiments are conducted on synthetic data and standard datasets."
SP:93e54522e6c2b805905d21fc968fc40866f2898b,This paper studies the trade - off between robustness and sensitivity in contrastive learning. The authors introduce two notions : contextual feature utility and contextual feature sensitivity. They propose Feature Contrastive Learning ( FCL ) that encourages the model to be more sensitive to the features that have higher contextual utility. Empirical results demonstrate that models trained with FCL achieve a better balance of robusts and sensitivity.
SP:f03c50f15022c4f56ac2b3085354ffed38ad1145,"This paper proposes a new method for imitation learning based on generative adversarial learning. The key idea is to regularize the discriminator network with a latent representation of the optimal state and actions taken by the expert. This representation is regularized through mutual information constraints to incentivize learning only features that encode information about the completion levels of the task being demonstrated. This allows the agent to learn directly from high dimensional observations of an expert performing a task, by making use of the latent representation inside the discriminators network."
SP:ef18f4188426bc01be309633b486884b0e7a81a4,"This paper studies the generalization of the lottery ticket hypothesis ( LTH ), which states that learning on a properly pruned neural network ( the winning ticket ) improves test accuracy over the original unpruned network. The paper characterizes the performance of training a pruned network by analyzing the geometric structure of the objective function and the sample complexity to achieve zero generalization error. The convex region near a desirable model with guaranteed generalization enlarges as the neural network model is pruned, indicating the structural importance of a winning ticket. The theoretical results are acquired from learning a pruning neural network of one hidden layer, while experimental results are further provided to justify the implications in pruning multi - layer neural networks."
SP:eed6cb2f8caed39f8295f4aeb6e044c2ac981c4d,"This paper proposes a method to automatically learn the labels for augmented data, based on the distance between the clean distribution and augmented distribution. The proposed method is based on label smoothing and is guided by the calibration - performance over a hold - out validation set. Experiments on CIFAR-10, AugMix, mixup, and adversarial training show that the proposed method can improve models ’ accuracy and calibration performance."
SP:0d5017e1a405bf86e3bac40e6e59886d4bf48450,This paper proposes a novel self - supervised representation learning method that enforces invariant prediction of proxy targets across augmentations through an invariance regularizer which yields improved generalization guarantees. The authors also provide an alternative theoretical explanation for the success of the proposed method. The paper is well - written and easy to follow.
SP:8f80a6f79f78c6421857f392c9a5e98061d7eb60,"This paper introduces a visual transformer network ( VTNet ) for learning informative visual representation in navigation. The main contribution of the paper is to introduce a pre - training scheme to associate the visual representations with navigation signals, and thus facilitate navigation policy learning. Experiments in the artificial environment AI2 - Thor demonstrate that the proposed method outperforms state - of - the - art methods."
SP:3e7cbe3dff592ef371e48dd86be7719fc5343f17,This paper proposes a communication - centric secure aggregation method for federated learning. The key idea is to design the topology of the secret - sharing graph as sparse random graphs instead of the complete graph corresponding to the existing solution. The authors also provide theoretical guarantees on the reliability / privacy of the proposed scheme. Extensive experiments are conducted to demonstrate the effectiveness of the method.
SP:00fae41e0eca0a1575cd7b2dcfabf0dc5c9c8b8a,"This paper studies the problem of designing an incentive compatible auction that maximizes expected revenue. The authors propose two conceptual deviations from the work of Duetting et al. ( 2019 ). First, the authors introduce a time - independent Lagrangian, which can be used to compare the performance of two auctions. Second, the optimization procedure in previous work uses an inner maximization loop to compute optimal misreports. Experiments are conducted to show the effectiveness of the proposed framework."
SP:a0e8061beb5e9a6c631419861559d22b8d645cb4,This paper proposes a general learning approach to finetune both supervised and unsupervised pre - trained representations to downstream tasks. The authors propose a classifier head with a newly - designed categorical contrastive learning loss to fully exploit the intrinsic structure of data in a category - agnostic way. The proposed method achieves state - of - the - art results for fine - tuning tasks of both supervised    models by large margins ( e.g. 10.7 % absolute rise in accuracy on CUB in low - data regime ).
SP:87e5b552c13d73bd85249062a152c6c140e594a9,"This paper proposes a new measure for robustness of classifiers called genuine adversarial accuracy ( GAI ), which measures the adversarial robustness without trading off accuracy on clean data and accuracy on adversarially perturbed samples. The proposed measure is based on the standard GAI, which is a trade - off between the accuracy of the classifier and the accuracy on the perturbed data. The authors show that the new measure is more robust to generalization than the standard one, which does not favor models with invariance - based adversarial examples, samples whose predicted classes are unchanged even if the perceptual classes are changed."
SP:2fda410b9281c5e253d385bc4382ec168bc161f3,"This paper studies the problem of disparate impact on graph - structured data. Specifically, the authors focus on dyadic fairness, which articulates a fairness concept that a predictive relationship between two instances should be independent of the sensitive attributes. The authors theoretically relate the graph connections to dyadic fair on link predictive scores in learning graph neural networks, and show that regulating weights on existing edges in a graph contributes to Dyadic fairness conditionally."
SP:b614e9fbec58e9efa7722d2ec4a60fc93d210f92,This paper proposes a new method for generative generative autoencoders. The proposed method is based on disentangled representation and regularization to guarantee the validity of exploration in latent space and achieve controllable synthesis. Experiments demonstrate that the proposed method can improve the performance of downstream tasks by synthesizing attribute - controlled augmented samples and can help to eliminate dataset bias.
SP:c934adb14926a00ef9c73c9773cb0b3a2669921e,"This paper presents a new principled Bayesian memory allocation scheme that bridges the gap between episodic and semantic memory via a hierarchical latent variable model. The paper proposes a novel differentiable block allocated latent memory for episodic memory. Experiments are conducted on CIFAR-10, ImageNet32, CelebNet32 and ImageNet-32 to demonstrate the effectiveness of the proposed method."
SP:e63d7d8c581019e17585fb9c0eac33d6836e187d,"This paper studies the sample complexity and landscape of attention - based neural networks. Theoretical results show that, under mild assumptions, every local minimum of the attention model has low prediction error, and attention models require lower sample complexity than models without attention. Experiments on various datasets validate the theoretical findings."
SP:f739d199fdee26f09994e3f9487aec1eab0f2e89,"This paper extends the concept of expected free energy ( EFE ), which is a core quantity in active inference, to a negative value function and claims that EFE can be treated as a function of prior preference. The authors then propose a simple but novel method to learn a prior preference from experts using EFE. Experimental results show the possibility of active inference with EFE - based rewards and its application to an inverse RL problem."
SP:5592b79e49eba95c15103a3348f2bde57b60f2ab,"This paper proposes a data augmentation method to improve generalization in both adversarial and standard learning by using out - of - distribution ( OOD ) data that are devoid of the abovementioned issues. The proposed method theoretically improves generalization theoretically using OOD data in each learning scenario and complement their theoretical analysis with experiments on CIFAR - 10, CifAR - 100, and a subset of ImageNet. The results indicate that undesirable features are shared even among image data that seem to have little correlation from a human point of view."
SP:3cac7a2c310165ed0de46d8e5546c3bfbd639158,"This paper introduces Fast Linearized Adaptive Policy ( FLAP ), a new metareinforcement learning ( meta - RL ) method that is able to extrapolate well to out - of - distribution tasks without the need to reuse data from training, and adapt almost instantaneously with the need of only a few samples during testing. FLAP builds upon the idea of learning a shared linear representation of the policy so that when adapting to a new task, it suffices to predict a set of linear weights. A separate adapter network is trained simultaneously with the policy such that during adaptation, it can directly use the adapter network to predict these linear weights instead of updating a meta - policy via gradient descent. The application of the separate feed - forward network not only speeds up the adaptation run - time significantly, but also generalizes extremely well to very different tasks that prior Meta - RL methods fail to generalize to."
SP:21a1bd4ada0723c96c0dbf7a142a2faf5defa4e3,This paper proposes a distributed stochastic proximal gradient descent ( DSPGD ) algorithm to solve the optimization problem of kernel k - means under federated settings. A communication efficient mech - anism ( CEM ) is also proposed to reduce the communication cost of the algorithm. The proposed algorithm is evaluated on both synthetic and real - world datasets. The experimental results show that the proposed algorithm achieves the highest clustering quality while reducing communication cost by more than 60%.
SP:be568dd3fea51ce33a6d1e4b07dda5aee6342395,This paper proposes to reduce the size of the training space and training budget of Once - For - All ( OFA ) by constraining the search space to models close to the accuracy - latency Pareto frontier. The proposed method reduces the training and subsequent extraction time by several orders of magnitude. Experiments on ImageNet show that the proposed method can achieve a 2x reduction in training time compared to the state of the art.
SP:04b84d26cf282dbb753cbf27f14c334f65d3f8ec,"This paper studies the general meta - learning with adversarial samples in the context of image classification. The authors propose an algorithm, ADML ( ADversarial Meta - Learner ), which leverages both clean and adversarial data to optimize the initialization of a learning model in an adversarial manner. The proposed method is evaluated on two widely - used image datasets, MiniImageNet and CIFAR100, in terms of both accuracy and robustness."
SP:dfbaa6b53c4e8328d52666ad4641fc917bf0c0b3,This paper presents a data - driven framework for permutation selection in the context of Bose Chaudhuri Hocquenghem ( BCH ) code decoders. The authors propose to use node embedding and self - attention to improve the bit error rate of BCH code decoder. The proposed framework combines domain knowledge with machine learning concepts to select the best permutation for BCH decoder from a set of existing permutation - based decoder algorithms. Experiments show that the proposed method outperforms the existing baselines in terms of bit error and bit complexity.
SP:c860a7b0952d708e7851c9bc4b63d246f64d1cba,"This paper proposes to perform an unsupervised clustering task prior to finetuning BERT for a target text classification task. Specifically, as such an intermediate task, the authors perform clustering, training BERT on predicting the cluster labels. The authors test this hypothesis on various data sets and show that this additional classification step can significantly reduce the demand for labeled examples mainly for topical classification tasks."
SP:ea37f5882fd98dd4ce233077bb3069517d4ed4ea,"This paper studies the problem of model - based reinforcement learning ( MBRL ) from the perspective of mixture density nets ( MDPs ). The authors evaluate the performance of several popular generative models using a fixed ( random shooting ) control agent. They find that on an environment that requires multimodal posterior predictives, mixture density net outperform all other models by a large margin. They also find that heteroscedasticity at training time, perhaps acting as a regularizer, improves predictions at longer horizons. Finally, they design metrics and an experimental protocol to evaluate the various models."
SP:4e25ba3714d78ba59a0d8efbb65e0ef5201702f8,"This paper proposes a method to disentangle affine transformations in a self - supervised and rigorous manner. The main idea is to decompose the affine matrix into separate transformation matrices and infer the transformation parameters by maximum likelihood estimation. Experiments are conducted on the MNIST, CelebA, and dSprites datasets to demonstrate the effectiveness of the proposed method."
SP:121f8420cfb49c6d80b5ebb4051e85947182594a,"This paper studies the problem of unsupervised representation learning in the context of instance discrimination - based contrastive learning. In particular, the authors propose to leverage the distributions of weakly augmented images over the representation bank to supervise the retrieval of strongly augmented queries from a pool of candidates. The proposed method achieves top - 1 accuracy of 76.2 % on ImageNet with a standard ResNet - 50 architecture with a single - layer classifier fine - tuned. This is almost the same as 76.5 % accuracy with a fully supervised ResNet-50. Moreover, it outperforms the previous self - supervised and supervised methods on both the transfer learning and object detection tasks."
SP:af54e542223097c315ecd677d0b968e9a0b2a1d4,"This paper proposes a new method for the de - identification of the face in MRI scans. The proposed method is based on the 3D GAN architecture that takes a patient ’s MRI scan as input and generates a 3D volume in which the brain is not modified but the face has been de - identified. Compared to the classical removal - based techniques, the proposed method does not adversely affect downstream medical analyses on the brain."
SP:0ac3964bd2320341488476d60f57b75d2a79f92c,Graph pooling is an important problem in graph neural networks ( GNNs ). The authors propose a method for graph pooling based on multiset encoding. The main idea is to consider the interaction between nodes according to their structural dependencies among them. The proposed method is evaluated on graph classification and generation tasks.  
SP:76848e7ac3e6709e92f6a6db60269cb5177495d1,"This paper studies the problem of over - squashing in graph neural networks ( GNNs ). The authors propose a new explanation for this problem, which is based on the observation that the GNN is susceptible to a bottleneck when aggregating messages across a long path. This bottleneck causes the over - sqashing of exponentially growing information into fixed - size vectors, and as a result, the network is unable to propagate messages originating from distant nodes and perform poorly when the prediction task depends on long - range interaction. The paper shows that the bottleneck hinders the popular GNN from fitting long range signals in the training data, and further show that the more popular GAT and GIN networks are more susceptible to over - Squashing than the more common GNN."
SP:90d8fa381446923902e42b259392e5e975e6caa1,"This paper proposes a domain adaptation method for sentiment sentiment analysis. The proposed method is based on domain - agnostic representations that are invariant with respect to both the source and the target domains. The main idea is to train a classifier that is trained using annotated data in a source domain, would generalize well in a related target domain. Theoretical and empirical analysis are provided to demonstrate the effectiveness of the proposed method."
SP:893fd7440b82f5da0d4c0944928810322eaee2f0,"This paper proposes a challenge task to evaluate the performance of NLI models trained on MNLI and SNLI data - sets with respect to the presence of gender stereotypes. The challenge task is based on the pairing gender neutral premise against gender - specific hypothesis. The authors evaluate three models ( BERT, RoBERTa, BART ) trained on the data - set and find that three models are significantly prone to gender - induced prediction errors. They also find that augmenting the training dataset to ensure a gender - balanced dataset can help reduce such bias in certain cases."
SP:a32ab755bd249c393b70938036ce8e810c0c439f,"This paper studies the problem of maximizing the empowerment of VIC, an unsupervised reinforcement learning method for finding the largest set of intrinsic options available to an agent. The paper proposes two methods based on the transitional probability model and Gaussian mixture model to achieve the maximal empowerment. The main claim of the paper is that the intrinsic reward used in the latter is subject to bias in stochastic environments, causing convergence to suboptimal solutions. This claim is supported by rigorous mathematical derivations and experimental analyses."
SP:b4df2c4627a6d46c5100133e38c4bea20b296dd8,"This paper studies the problem of ensembling deep neural networks for image classification. The authors propose to ensemble a small number of deep neural network layers for the task of image classification, where there are only a few labeled examples per class and the goal is to improve the sample efficiency of the model. The paper is well - written and well - organized, and the experiments are well - done. However, the paper suffers from a lack of novelty and there are many details missing that would be helpful for the reader."
SP:4a0ee01f4897efa81659f37ef0468ee8195bbc4f,"This paper proposes a method to improve the performance of binary neural networks ( BNNs ) by using positive 0 / 1 binary weights, instead of the - 1 / - 1 weights used by state - of - the - art binary networks. The proposed method is based on sparsity, which is a technique to reduce the number of operations and parameters at inference time. Experiments are conducted on CIFAR-10 and MNIST datasets to validate the effectiveness of the method."
SP:5be8539ad02595ad3c7a2d7afe8cbb3e9924467d,"This paper proposes a post hoc calibration method for estimating the probability that a model prediction is correct for out - of - distribution ( OOD ) data. The method uses outlier exposure to properly calibrate the model probabilities. The baseline method for predictive uncertainty is to simply use the softmax probabilities of the model, p(p(x ) = softmax ( f(f(f ) ) ), as a surrogate for class membership probabilities ( Hendrycks & Gimpel, 2017 ). The proposed method significantly improves on benchmark results ( Ovadia et al., 2019 ) on a wide range of corrupted data."
SP:ea503f67e38fce7dee9cc4996b55b8959911f030,"Graph neural networks and graph kernels have achieved great success in solving machine learning problems on graphs. This paper studies the expressive power of graph neural networks from an empirical perspective. The authors compare the graph representations and similarities produced by these algorithms against those generated by a wellaccepted, but intractable graph similarity function. The results reveal interesting findings."
SP:0cf7b7d929f50e0b7f4fda5e1f68e5ade2f7c29b,This paper proposes a new image generation method for self - supervised image animation. The proposed method first warps the source image according to the motion of the driving video and recovers the warping artifacts by inpainting. The authors use the occlusion information in image animation to regularize discriminator predictions on the in -painting process. The augmented image has smooth transitions without loss or mixture of context.
SP:60b535fc6cbc1a7a26ad53f706ebb17de346dc4f,"This paper considers the problem of learning independent causal mechanisms ( ICM ), which directly model multiple data generation processes ( mechanisms ) in a coarse granularity. The authors propose to learn a model that disentangles each mechanism and approximates the groundtruth mechanisms from observational data using a single self - supervised generative model with an unconventional mixture prior, simplifying previous methods. They prove the identifiability of their model w.r.t the mechanisms in the self - supervised scenario. They compare their approach to disentangled representations on various downstream tasks, showing that their approach is more robust to intervention."
SP:44d4e24428d043a69b40013919cda0e8e7bff99c,This paper studies the problem of predicting chemical compound graphs from 2D images. The authors propose a graph aligning approach that generates rich or detailed labels given normal labels in the target domain. The proposed method is evaluated on the Maybridge data set and achieves higher performance than the current state - of - the - art.
SP:ad906dd9a176cffd283593321ff6b9ad19595528,"This paper studies the problem of energy optimization in the context of chiller systems. The authors propose to use a domain knowledge based deep learning framework to solve the chiller plants energy optimization problems. The main contribution of this paper is to design a neural network with monotonic constraints to mimic the physical behavior of the system. The proposed method is evaluated on a cooling system of a data center, and the experimental results show the superiority of the proposed framework in energy optimization compared to the existing ones."
SP:6cb65ee5d2926858570601eeeade24fe86c7f32f,"This paper proposes a causal spatio - temporal fusion transformer method for multi - task multi - horizon forecasting. The proposed method is based on the Conditional Average Treatment Effect ( CATE ) estimation method in causal inference. The authors conduct a wide range of experiments to demonstrate the interpretability of causal attention, the effectiveness of various components, and the time efficiency of the proposed CausalTrans framework. The experimental results show that the proposed framework can achieve up to 15 % error reduction compared with various baseline methods."
SP:223980a1954d626d90ff54d8dc61b5d85a6b349c,"This paper proposes a method to identify a mixture of discrete and continuous factors of variability that can help unravel complex phenomena. The authors propose an unsupervised framework called coupled mixture VAE ( cpl - mixVAE ), which utilizes multiple interacting autoencoding agents. The individual agents operate on augmented copies of training samples to learn mixture representations, while being encouraged to reach consensus on the categorical assignments. The paper provides theoretical justification to motivate the use of the multi - agent framework, and formulate it as a variational inference problem. Experiments are conducted on MNIST and dSprites datasets to demonstrate the utility of the proposed method."
SP:c982610ad28662c3bd13132abe1f7307d1a61b68,"This paper provides a general characterization of steerable kernel spaces for any compact group of equivariant convolutional networks ( GCNNs ). In particular, the authors show that kernels that satisfy an equivariance constraint are steerable kernels, which is a generalization of the G - steerability constraint that has only been derived for specific use cases. The authors also provide a characterization for the practically relevant case of G being a compact group. The generalization is motivated by a striking analogy between the underlying steerability kernels on one hand and spherical tensor operators from quantum mechanics on the other hand."
SP:7b2ea39069277ad0f4f79476a77ef84587a804d9,"This paper studies the effect of selective classification on accuracy disparities between different groups in the presence of spurious correlations. The authors study the margin distribution, which captures the model ’s confidences over all predictions, and show that increasing abstentions can even decrease accuracies on some groups. They also show that selective classification uniformly improves each group on these models.   The paper is well - written and easy to follow."
SP:f1d57ee27e901daf7e4e2b84139019e945818911,"This paper proposes a hierarchical non - negative CANDECOMP / PARAFAC decomposition ( Hierarchical NCPD ) model and a training method, Neural NCPD, for performing hierarchical topic modeling on multi - modal tensor data. The proposed method utilizes a neural network architecture and backpropagation to mitigate error propagation through hierarchical NCPD. The paper is well - written and easy to follow."
SP:b6ddc3a560aa7155e7e927bf5360bedc36586597,"This paper proposes a new adversarial robustness certificate for graph neural networks ( GNNs ). The key idea is to fuse multiple single - node certificates into a drastically stronger collective certificate, which computes the number of predictions that are simultaneously guaranteed to remain stable under perturbation, i.e. can not be attacked. The proposed method is based on Graph Neural Networks and leverage their locality property – perturbations only affect the predictions in a close neighborhood – to improve the robustness of the proposed method. Experiments are conducted on node classification, image segmentation, and named - entity recognition."
SP:cc93dd2f68e415e2457166e78627865dc1b44697,"This paper studies the problem of training generative adversarial networks ( GANs ) in the presence of non - convergence problem, mode collapse, gradient explosion and vanishing. The authors propose a novel approach in modification of loss functions for the improvement of GAN training. The proposed method is based on Quantile Regression GAN ( QRGAN ). Experiments are conducted to evaluate the discriminator and discriminator space of discriminator."
SP:4ddb47ee77c374ae6c3e419412d92ca77260692e,"This paper studies relevance metrics for explaining the predictions made by machine learning models. Several relevance metrics are used in machine learning explanations, including cosine similarity of the gradients of the loss. The authors conduct a set of experiments to evaluate whether the relevance metrics satisfy the minimal requirements for similarity - based explanation. The results show that cosine - similarity is the best choice, which would be a recommended choice in practice. Some metrics perform poorly in the experiments and the authors analyze the reasons of their failure."
