paper_id,summary
SP:0f62846913ec10b44ed32845770da0565479dc75,"This paper proposes Deep Adaptive Semantic Logic ( DASL ), a novel framework for automating the generation of deep neural networks that incorporates user - provided formal knowledge to improve learning from data. The authors provide formal semantics that demonstrate that their knowledge representation captures all of first order logic and that finite sampling from infinite domains converges to correct truth values. The representation improves on prior neuro - symbolic work by avoiding vanishing gradients, allowing deeper logical structure, and enabling richer interactions between the knowledge and learning components. The paper also demonstrates that the addition of commonsense knowledge improves performance by 10.7% in conditions of data scarcity with limited training data."
SP:2f19259d65fab904c1b771244da3dcb2f8aa0c26,"This paper studies the convergence properties of iterative recurrent computations in neural networks ( ResNet ). The authors define three indices of convergence and show that ResNet can express iterative solutions, but they do not learn them when trained conventionally on computer vision tasks. They then introduce regularizations to encourage iterative convergent computation and test whether this provides a useful inductive bias for ResNets. They show that the gradient coupling and the Lipschitz constraint succeed at making the networks iterative and convergent. However, neither recurrence regularization nor spectral normalization improve classification accuracy."
SP:6c14506b8b2b06043409d912e6bf877651aaa665,"This paper proposes two new normalization methods, SelfNorm and CrossNorm, for out - of - distribution ( OOD ) generalization. SelfNorm uses attention to recalibrate statistics ( channel - wise mean and variance ), while CrossNorm exchanges the statistics between feature maps. Extensive experiments on different domains ( vision and language ), tasks ( classification and segmentation ), and settings (supervised and semi - supervised ) show their effectiveness."
SP:2774abdc11917321dd4994af0f0da1ff824bea03,This paper proposes a simple attention module for reinforcement learning ( RL ). The proposed attention module is based on a simple convolutional encoder. The authors show that the proposed module can extract interpretable task - relevant information such as agent locations and movements without the need for data augmentations or contrastive losses. Experiments on DeepMind Control Suite environments demonstrate the effectiveness of the attention module.
SP:31a7051d08d19c01e11f1fac2f3041ed2fa28f15,"This paper proposes an extension of GradNorm, a widely used gradient - based approach for training multitask networks, where different tasks share, and thus compete during learning, for the network parameters. GradNorm eases the fitting of all individual tasks by dynamically equalizing the contribution of each task to the overall gradient magnitude. However, it does not prevent the individual tasks’ gradients from conflicting, i.e., pointing towards opposite directions. In this work, the authors propose Rotograd, an extension to GradNorm that addresses this problem by dynamically homogenizing not only the gradient magnitudes but also their directions across tasks. For this purpose, they add a layer of task - specific rotation matrices that aligns all the task gradients with respect to all the shared parameters.   The authors provide theoretical guarantees on the algorithm stability and convergence and empirically show that results are comparably good to the usual way of applying GradNorm."
SP:ac9ebd027b92527d9a87b13ad11d002d99a2b0f6,"This paper proposes a new constraint for unsupervised image - to - image translation, called minimal geometry - distortion constraint ( MGC ). The proposed constraint is based on mutual information ( MI ) based dependency measure that models the nonlinear relationships of pixel values in the source and translated images. To estimate MI from data, the authors propose relative Squared - Loss Mutual Information ( rSMI ) which can be efficiently estimated in an analytic form. The authors show the effectiveness of their MGC constraint by providing quantitative comparisons with the state - of - the - art methods on several benchmark datasets."
SP:92a38d7d18f07f68b8f93c61180e2cc1dddd21de,"This paper studies the long - neglected yet important effects of point sampling patterns in point cloud GANs. The authors propose a sampling spectrum to depict the different sampling sensitivities of discriminators. They show that sampling - insensitive discriminators produce shape point clouds with point clustering artifacts while sampling - oversensitive discriminators ( e.g. PointNet++, DGCNN, PointConv, KPConv ) fail to guide valid shape generation. They propose a middle - point sampling - aware baseline discriminator, PointNet - Mix, which improves all existing point cloud generators by a large margin on sampling - related metrics. They also show that even the most naive fully - connected generator, coupled with PointNet-Mix, simply beats all the start - of - the - art point cloud generator."
SP:16c4be3eb162bc81cb3343c2fc115eb8e926a5b5,This paper investigates the robustness of Capsule Networks ( CapsNets ) against adversarial attacks. The authors propose a novel vote attack where they attack the output capsules of the Capsule Network with a vote attack. They show that the vote attack is effective and efficient and can bypass the class - conditional reconstruction based adversarial detection method. They also show that they can also bypass the detection - aware attack paradigm. They conduct extensive experiments to show the effectiveness of the proposed vote attack and the proposed method.
SP:dbd093dff7a38ba8882bb8119c34623ddaaf4cc6,"This paper proposes a new meta - reinforcement learning algorithm called IMPORT, which learns an informed policy that uses privileged information in the form of a task descriptor at train time to improve the learning of recurrent policies in online adaptation. The authors show that the policy regularization of IMPORT significantly speeds up learning compared to TI, Thompson sampling and task - inference approaches to meta - re - reward learning."
SP:bd89d254fbf31db61db237d08ab42981e27c52df,"This paper proposes Adaptive Policy in Sequential Recommendation Systems ( OapRS ), a method to learn an RL policy from offline data in the real - world sequential recommendation system ( SRS ). The method is based on the model learning technique, based on model learning to adapt to diverse simulators generated by the offline dataset. The authors show that the method can learn reasonable environments and makes robust recommendations in unseen environments. They conduct experiments in a synthetic environment and a real world recommendation system of a ride - hailing platform."
SP:1a166b28cf684e0d5759bd629f6a53370d2bf11c,"This paper proposes a goal - reaching RL algorithm that uses imitation learning to acquire goal reaching policies from scratch, without the need for expert demonstrations or a value function. The authors propose a simple algorithm in which an agent continually relabels and imitates the trajectories it generates to progressively learn goal -reaching behaviors from scratch. Each iteration, the agent collects new trajectories using the latest policy, and maximizes the likelihood of the actions along these trajectories under the goal that was actually reached, so as to improve the policy. In practice, GCSL is simpler, more stable, and less sensitive to hyperparameters than value - based methods, while still retaining the benefits of off - policy learning. The method is shown to outperform value based and policy gradient methods on several challenging robotic domains on several benchmark tasks."
SP:c306530164d677e670554eeba8203c66bb3d9f7a,"This paper proposes a new speech synthesis model FastSpeech, which is based on an autoregressive text - to - speech ( TTS ) model. The authors propose two modifications to the TTS model : ( 1 ) directly train the model with ground - truth target instead of the simplified output from teacher, and ( 2 ) introduce more variation information of speech ( pitch, pitch, energy and more accurate duration ) as conditional inputs in training and use predicted values in inference. Experimental results show that the proposed method achieves a 3x training speed - up over the original TTS - based model and even faster inference speed. The proposed method also achieves better voice quality than the original model."
SP:79e9fb20d383816f54738ce70d137131ebc10290,"This paper considers the problem of approximating an empirical probability density function pemp(x ) by another tempered distribution q(x) whose support is in a k - dimensional subspace. The problem is reduced to the minimization of the distance between q and pemp, D(q, pemp ) over a set of generalized functions. The authors introduce a nonnegative penalty function R(f ) that “forces the support of f to be k -dimensional. ” Then they propose a method for solving minuetization of I(f + λR(f) + R(F ), based on the idea of two - step iterative iterative computation, which is an adaptation to real data and to fake data sampled around a k-dimensional subspace found at a previous iteration. They demonstrate the method on 4 examples ( 3 UDR and 1 SDR ) using synthetic data and standard datasets."
SP:93e54522e6c2b805905d21fc968fc40866f2898b,"This paper proposes a novel contrastive learning method called Feature Contrastive Learning ( FCL ) that aims to improve robustness and sensitivity to rare or underrepresented patterns. The proposed method is based on two notions : contextual feature utility and contextual feature sensitivity. The main idea is to train the model to be more sensitive to the features that have higher contextual utility. Empirical results demonstrate that models trained with FCL achieve a better balance of robustness, sensitivity, and sensitivity."
SP:f03c50f15022c4f56ac2b3085354ffed38ad1145,"This paper proposes a novel adversarial imitation learning algorithm, Disentangling Generative Adversarial Imitation Learning ( DisentanGAIL ), which uses adversarial learning with a latent representation inside the discriminator network to incentivize learning only features that encode information about the completion levels of the task being demonstrated. This allows to obtain a shared feature space to perform imitation while disregarding the differences between the expert and the agent's domains. The authors show that their algorithm is able to efficiently imitate in a diverse range of control problems including balancing, balancing, manipulation and locomotive tasks while being robust to domain differences in terms of both environment appearance and agent embodiment."
SP:ef18f4188426bc01be309633b486884b0e7a81a4,"This paper provides a theoretical analysis of the performance of training a pruned neural network for the lottery ticket hypothesis ( LTH ), which states that learning on a properly pruned network ( the winning ticket ) improves test accuracy over the original unpruned network. The paper shows that the convex region near a desirable model with guaranteed generalization enlarges as the neural network model is pruned, indicating the structural importance of a winning ticket. The authors also show that the number of samples required for achieving zero generalization error is proportional to number of the non - pruned weights in the hidden layer. Theoretical results are further provided to justify the implications in pruning multi - layer neural networks."
SP:eed6cb2f8caed39f8295f4aeb6e044c2ac981c4d,"This paper proposes AutoLabel to automatically learn the labels for augmented data based on the distance between the clean distribution and augmented distribution. AutoLabel is built on label smoothing and is guided by the calibration - performance over a hold - out validation set. The authors show that AutoLabel can be easily applied to existing data augmentation methods, including AugMix, mixup, and adversarial training. Experiments on CIFAR-10, CifAR-100 and ImageNet show that the proposed method can improve models ’ accuracy and calibration performance, especially under distributional shift."
SP:0d5017e1a405bf86e3bac40e6e59886d4bf48450,This paper proposes a novel self - supervised representation learning method called Representation Learning via Invariant Causal Mechanisms ( RELIC ) that enforces invariant prediction of proxy targets across augmentations through an invariance regularizer which yields improved generalization guarantees. The authors show how data augmentations can be more effectively utilized through explicit invariance constraints on the proxy classifiers employed during pretraining. They show that learning on refinements is a sufficient condition for learning useful representations and provide an alternative theoretical explanation for the success of these methods.
SP:8f80a6f79f78c6421857f392c9a5e98061d7eb60,This paper proposes a visual transformer network ( VTNet ) to learn informative visual representations for navigation policy learning in object - goal navigation. The proposed VTNet embeds object and region features with their location cues as spatial - aware descriptors and then incorporates all the encoded descriptors through attention operations to achieve informative representation for navigation. Experiments in the artificial environment AI2 - Thor demonstrate that VTNet significantly outperforms state - of - the - art methods in unseen testing environments.
SP:3e7cbe3dff592ef371e48dd86be7719fc5343f17,This paper proposes a new secure federated learning framework based on the secure aggregation primitive. The main idea is to design the topology of the secret - sharing nodes ( G ) as sparse random graphs instead of the complete graph corresponding to the existing solution. The authors provide theoretical guarantees on the reliability / privacy guarantees of the proposed scheme and provide extensive real - world experiments to show that the proposed method maintains the same levels of reliability and data privacy.
SP:00fae41e0eca0a1575cd7b2dcfabf0dc5c9c8b8a,"This paper proposes a new auction design method based on a time - independent Lagrangian. The proposed method is inspired by the work of Duetting et al. ( 2019 ), which proposes to use an inner maximization loop to compute optimal misreports. In contrast, the proposed method uses an additional neural network to learn competitively improved auctions. The method is evaluated on a two - player game with stationary utility functions. The results show that the proposed approach outperforms the existing methods."
SP:a0e8061beb5e9a6c631419861559d22b8d645cb4,"This paper proposes a two - head fine - tuning approach to fine - tune both supervised and unsupervised pre - trained representations to downstream tasks. The authors propose two heads : a classifier head with an improved contrastive contrastive cross -entropy loss to better leverage the label information in an instancecontrast way, and a projector head with a newly - designed categorical contrastive learning loss to fully exploit the intrinsic structure of data in a category - consistent way. The experiments show that the proposed approach achieves state - of - the - art results on CUB in low - data regime."
SP:87e5b552c13d73bd85249062a152c6c140e594a9,This paper proposes a new measure for the robustness of classifiers called genuine adversarial accuracy. The authors argue that standard adversarial training does not measure robustness properly because it does not allow for generalization. They propose a new metric that measures adversarial robustness without trading off accuracy on clean data and accuracy on the adversarially perturbed samples. They prove that a single nearest neighbor ( 1 - N ) classifier is the most robust classifier according to genuine adversarian accuracy for given data and a norm - based distance metric when the class for each data point is unique.
SP:2fda410b9281c5e253d385bc4382ec168bc161f3,"This paper studies the problem of disparate impact on graph - structured data in machine learning applications and its societal impacts. The authors propose a new algorithm, FairAdj, to empirically learn a fair adjacency matrix with proper graph structural constraints for fair link prediction, and in the meanwhile preserve predictive accuracy as much as possible. The proposed algorithm is evaluated on six real - world social and citation networks to demonstrate the effectiveness of the proposed method. The results are consistent with the existing literature ( Zhao & Gordon, 2019 ; Fish et al. 2016 ; Calders et al, 2009 )."
SP:b614e9fbec58e9efa7722d2ec4a60fc93d210f92,This paper proposes a disentangled exploration autoencoder ( DEAE ) to improve the generative ability of autoencoders. The proposed method is based on disentanglement representation and regularization to guarantee the validity of exploration in latent space and achieve controllable synthesis. Experiments demonstrate that DEAE can improve the performance of downstream tasks by synthesizing attribute - controlled augmented samples and can help to eliminate dataset bias.
SP:c934adb14926a00ef9c73c9773cb0b3a2669921e,"This paper proposes a novel memory allocation scheme based on a hierarchical latent variable model, inspired by the Kanerva Machine, that learns to compress an episode of samples, referred to by the set of pointers, into a latent multi - dimensional memory. The K++ model infers a key distribution as a proxy to the pointers ( Marlow et al. 2008 ) and is able to embed similar samples to an overlapping latent representation space, thus enabling it to be more efficient on compressing input distributions. The authors demonstrate that this allocation scheme improves performance in memory conditional image generation, resulting in new state - of - the - art conditional likelihood on binarized MNIST."
SP:e63d7d8c581019e17585fb9c0eac33d6836e187d,"This paper studies the effect of attention mechanisms on the loss landscape of attention - based neural networks. The authors show that under certain assumptions, every local minimum of the attention model has low prediction error, and attention models require lower sample complexity than models without attention. Besides revealing why popular self - attention works, the theoretical results also provide guidelines for designing future attention models. Experiments on various datasets validate the theoretical findings."
SP:f739d199fdee26f09994e3f9487aec1eab0f2e89,"This paper proposes an inverse RL algorithm for active inference based rewards based on the expected free energy ( EFE ), which is a core quantity in active inference. The authors claim that EFE can be treated as a negative value function from an RL perspective and propose a novel algorithm for designing EFE based rewards, by learning a prior preference from expert demonstrations. The experiments show the applicability of the proposed algorithm to inverse RL problems."
SP:5592b79e49eba95c15103a3348f2bde57b60f2ab,"This paper proposes a data augmentation method to improve generalization in both adversarial and standard learning by using out - of - distribution ( OOD ) data that are devoid of the abovementioned issues. The proposed method is shown to improve the generalization theoretically using OOD data in each learning scenario and complement their theoretical analysis with experiments on CIFAR-10, CIFar-100, and a subset of ImageNet. The results indicate that undesirable features are shared even among image data that seem to have little correlation from a human point of view. Furthermore, the proposed method can further improve the existing state -of - the - art adversarial training."
SP:3cac7a2c310165ed0de46d8e5546c3bfbd639158,"This paper proposes Fast Linearized Adaptive Policy ( FLAP ), a new meta - RL method that is able to extrapolate well to out - of - distribution tasks without the need to reuse data from training, and adapt almost instantaneously with the need of only a few samples during testing. FLAP builds upon the idea of learning a shared linear representation of the policy so that when adapting to a new task, it suffices to predict a set of linear weights. A separate adapter network is trained simultaneously with the policy such that during adaptation, it can directly use the adapter network to predict these linear weights instead of updating a meta - policy via gradient descent. The application of the separate feed - forward network not only speeds up the adaptation run - time significantly, but also generalizes extremely well to very different tasks that prior MetaRL methods fail to generalize to."
SP:21a1bd4ada0723c96c0dbf7a142a2faf5defa4e3,"This paper proposes a federated kernel k - means algorithm to solve the optimization problem of kernel k- means under federated settings. The proposed algorithm is based on a distributed stochastic proximal gradient descent ( DSPGD ) algorithm and a communication efficient mech anism ( CEM ) to reduce the communication cost. The communication cost is linear to the dimension of the right singular vector times the number of users, which can be much smaller than the size of the data samples. The experimental results show that the federated kerne l k-means achieves the highest clustering quality with the communication costs reduced by more than 60% in most cases."
SP:be568dd3fea51ce33a6d1e4b07dda5aee6342395,"This paper proposes a method to reduce the training cost of CNNs by reducing the search space and hence the training budget by constraining search to models close to the accuracy - latency Pareto frontier. The authors propose CompOFA, a design space smaller by several orders of magnitude than the original Once - For - All ( FA ) design space. They show that this smaller design space is dense enough to support equally accurate models for a similar diversity of hardware and latency targets, while also reducing the complexity of the training and subsequent extraction algorithms. They demonstrate that even with simple heuristics, they can achieve a 2x reduction in training time and 216x speedup in model search /extraction time compared to FA."
SP:04b84d26cf282dbb753cbf27f14c334f65d3f8ec,"This paper proposes an adversarial meta - learning algorithm, ADML ( ADversarial Meta - Learner ), which leverages clean and adversarial samples to optimize the initialization of a learning model in an adversarially trained adversarial manner. It is shown that ADML outperforms several representative meta -learning algorithms in the cases involving adversarial data generated by different attack mechanisms, on two widely - used image datasets, MiniImageNet and CIFAR100, in terms of both accuracy and robustness."
SP:dfbaa6b53c4e8328d52666ad4641fc917bf0c0b3,"This paper proposes a new method for permutation decoding based on self - attention and node embedding. The method is based on a self - Attention - based decoder, which embeds all the permutations of a code in a word - independent manner, by extracting relevant features from the embeddings. The proposed method is evaluated on the Bose - Chaudhuri - Hocquenghem ( BCH ) code and shows significant improvements in the bit error rate compared to the baselines."
SP:c860a7b0952d708e7851c9bc4b63d246f64d1cba,This paper proposes a method for training BERT for an intermediate text classification task. The authors propose to perform an unsupervised clustering task prior to finetuning on the target task and train BERT on predicting the cluster labels. They show that this additional classification step can significantly reduce the demand for labeled examples mainly for topical classification tasks. They further analyze the results to gain insights as to when this approach would be most valuable.
SP:ea37f5882fd98dd4ce233077bb3069517d4ed4ea,"This paper studies the performance of generative models using a random shooting control agent ( RRL ) on the control problem. The authors show that the mixture density nets outperform all other models when the control agent is deterministic. They also show that heteroscedasticity at training time, perhaps acting as a regularizer, improves predictions at longer horizons. They show that deterministic models are on par, in fact they consistently outperform their probabilistic counterparts.   The authors propose a new metric to measure the performance on a static data set and an experimental protocol to evaluate the various models."
SP:4e25ba3714d78ba59a0d8efbb65e0ef5201702f8,"This paper proposes a generative adversarial network ( ADIS - GAN ) that can explicitly disentangle affine transformations in a self - supervised and rigorous manner. The objective is inspired by InfoGAN, where an additional affine regularizer acts as the inductive bias. Unlike the disentangled representations learned by existing approaches, the features learned by ADIS-GAN are axis - aligned and scalable, where transformations such as rotation, horizontal and vertical zoom, horizontal, vertical skew, and vertical translation can be explicitly selected and learned.    The authors propose to decompose the affine matrix into separate transformation matrices and inferring the transformation parameters by maximum likelihood estimation."
SP:121f8420cfb49c6d80b5ebb4051e85947182594a,"This paper proposes CLSA, a contrastive contrastive learning method that leverages strong augmentations in representation learning to improve the performance of unsupervised learning. The proposed method is based on a linear classifier with a single - layer classifier fine - tuned. The method is evaluated on ImageNet linear evaluation protocol, ImageNet-50 dataset, and ImageNet object detection dataset. The results show that the proposed method outperforms the previous self - supervised and supervised methods on both the transfer learning and object detection tasks."
SP:af54e542223097c315ecd677d0b968e9a0b2a1d4,"This paper proposes a new method for de - identifying magnetic resonance imaging ( MRI ) images. The proposed method is based on a 3D GAN architecture that takes a patient’s MRI scan as input and generates a 3 - D volume in which the brain is not modified but the face has been de - identified. The authors propose a new class of MRI de - identification techniques that remodel privacy - sensitive facial features as opposed to removing them. They propose a conditional, multi - scale, 3DGAN architecture to achieve this. Compared to the classical removal - based techniques, their deep learning framework preserves privacy more reliably without adversely affecting downstream medical analyses on the brain."
SP:0ac3964bd2320341488476d60f57b75d2a79f92c,"This paper proposes a graph pooling method based on a multiset encoding problem with auxiliary information about the graph structure. The proposed method is called GMT ( Graph Multiset Transformer ), which is a multi - head attention based global pooling layer that captures the interaction between nodes according to their structural dependencies. The paper shows that GMT satisfies both injectiveness and permutation invariance, such that it is at most as powerful as the Weisfeiler - Lehman graph isomorphism test. The experimental results show that GMT significantly outperforms state - of - the - art graph pooler methods on graph classification benchmarks with high memory and time efficiency."
SP:76848e7ac3e6709e92f6a6db60269cb5177495d1,"This paper proposes a new explanation for the problem of over - squashing in graph neural networks ( GNNs ). The paper argues that the problem is caused by a bottleneck when aggregating messages across a long path. This bottleneck causes the over - Squashing of exponentially growing information into fixed - size vectors. As a result, GNNS fail to propagate messages originating from distant nodes and perform poorly when the prediction task depends on long - range interaction. In this paper, the authors demonstrate that the bottleneck hinders popular GNN models such as GCNs and GINs that absorb incoming edges equally. They also show that prior work that extensively tuned GCN models suffer from over -squashing and that breaking the bottleneck improves their state - of - the - art results without any tuning."
SP:90d8fa381446923902e42b259392e5e975e6caa1,"This paper proposes a new method for cross - domain sentiment analysis based on a Gaussian mixture modal ( GMM ) distribution for source and target domains. The method is based on learning a prototypical distribution for the source domain in a cross - domains embedding space which is trained to be domain - agnostic. The authors estimate the parameters of the GMM distribution using a subset of source samples for which the classifier is confident about its predictions. As a result, larger margins between classes are introduced in the prototypical distributions which help reduce the domain gap. Theoretical proof is provided to demonstrate that the method minimizes an upperbound for the target domain expected error. Experimental results demonstrate that our algorithm outperforms state - of - the - art sentiment analysis algorithms."
SP:893fd7440b82f5da0d4c0944928810322eaee2f0,"This paper proposes an evaluation methodology to measure gender bias in NLI models by constructing a challenge task which involves pairing gender neutral premise against gender - specific hypothesis. The challenge task is designed to investigate state - of - the - art models on the presence of gender stereotypes using occupations using occupations. The authors show that three models (BERT, RoBERTa, BART ) trained on MNLI and SNLI data - sets are significantly prone to gender induced prediction errors. They also find that debiasing techniques such as augmenting the training dataset to ensure a gender - balanced dataset can help reduce such bias in certain cases."
SP:a32ab755bd249c393b70938036ce8e810c0c439f,"This paper studies variational intrinsic control ( VIC ), an unsupervised reinforcement learning method for finding the largest set of intrinsic options available to an agent. In the original work by Gregor et al. ( 2016 ), two VIC algorithms were proposed : one that represents the options explicitly, and the other that does it implicitly. The authors show that the intrinsic reward used in the latter is subject to bias in stochastic environments, causing convergence to suboptimal solutions. To correct this behavior and achieve the maximal empowerment, they propose two methods respectively based on the transitional probability model and Gaussian mixture model. They substantiate their claims through rigorous mathematical derivations and experimental analyses."
SP:b4df2c4627a6d46c5100133e38c4bea20b296dd8,"This paper studies the use of neural ensembling for image classification in the low - data regime by using an ensemble of relatively small deep neural networks. The authors propose a simple yet effective technique that outperforms current state - of - the - art approaches for learning from small datasets. They compare different ensemble configurations to their deeper and wider competitors given a total fixed computational budget and provide empirical evidence of their advantage. Furthermore, they investigate the effectiveness of different losses and show that their choice should be made considering different factors."
SP:4a0ee01f4897efa81659f37ef0468ee8195bbc4f,"This paper proposes Sparse Binary Neural Networks ( SBNN ), a novel model and training scheme that allows to introduce sparsity in BNNs by using positive 0 / 1 binary weights, instead of the - 1 / 1 weights used by state - of - the - art binary networks. The proposed method is able to achieve a high compression factor and reduces the number of operations and parameters at inference time. Experiments on linear and convolutional networks over MNIST and CIFAR-10 datasets show that SBNNs can achieve high compression rates and good generalization, while further reducing the operations."
SP:5be8539ad02595ad3c7a2d7afe8cbb3e9924467d,"This paper proposes a new calibration method for predicting uncertainty in out - of - distribution ( OOD ) data. The method uses outlier exposure to properly calibrate the model probabilities. The calibration error is the difference between predicted error rates and actual error rates, as measured by collecting data into bins based on pmax = maxi p softmax i bins. The baseline method for predictive uncertainty is simply use the softmax probabilities of the model, p(x ) = softmax(f(f)(f ), as a surrogate for class membership probabilities ( Hendrycks & Gimpel, 2017 )."
SP:ea503f67e38fce7dee9cc4996b55b8959911f030,"This paper studies the expressive power of graph neural networks and graph kernels from an empirical perspective. Specifically, they compare the graph representations and similarities produced by these algorithms against those generated by an intractable graph similarity function. They also investigate the impact of node attributes on the performance of the different models and kernels. Their results reveal interesting findings. For instance, theoretically more powerful models do not necessarily yield higher - quality representations, while graph kernels are shown to be very competitive with neural networks."
SP:0cf7b7d929f50e0b7f4fda5e1f68e5ade2f7c29b,"This paper proposes a new method for self - supervised image animation based on the motion of a driving video. The proposed method is based on an occlusion mask and a background mask to regularize the discriminator predictions. The main idea is to use the top - k percent occluded pixels of the foreground of the source image and the background mask for regularizing the discriminators predictions on the inpainting. The method is evaluated on three datasets : VoxCeleb, BAIR, and Tai - Chi -HD.   "
SP:60b535fc6cbc1a7a26ad53f706ebb17de346dc4f,"This paper proposes a method for learning disentangled representations of independent causal mechanisms ( ICM ) from observational data. The authors propose to learn a model that disentangles each mechanism and approximates the groundtruth mechanisms from the observational data using a single self - supervised generative model with an unconventional mixture prior, simplifying previous methods.   The authors demonstrate the identifiability of their model w.r.t the mechanisms in the self - supervised scenario. They compare their approach to disentangle representations on various downstream tasks, showing that their approach is more robust to intervention, covariant shift, and noise due to the disentanglement."
SP:44d4e24428d043a69b40013919cda0e8e7bff99c,"This paper proposes a novel self - labeling framework for predicting chemical compound graphs from 2D images. The authors propose a graph aligning approach that generates rich or detailed labels given normal labels W. They show that the rich labeling can be performed by graph alignment, and show that it enables data efficient domain adaption and reaches state - of - the - art performance on Maybridge compound data set. Finally, on the Maybridge data set the proposed self - labeling approach reached higher performance than the current state of the art."
