paper_id,summary
SP:0f62846913ec10b44ed32845770da0565479dc75,"This paper introduces Deep Adaptive Semantic Logic ( DASL ), a framework for automating the generation of deep neural networks that incorporates user - provided formal knowledge to improve learning from data. The authors provide formal semantics that demonstrate that our knowledge representation captures all of first order logic and that finite sampling from infinite domains converges to correct truth values. D ASL ’s representation improves on prior neuro -symbolic work by avoiding vanishing gradients, allowing deeper logical structure, and enabling richer interactions between the knowledge and learning components. The paper demonstrates the effectiveness of DAS l through a toy problem in which we add structure to an image classification task and demonstrate that knowledge of that structure reduces data requirements by a factor of 1000 for MNIST toy problem. The same is true for visual relationship detection task where the addition of commonsense knowledge improves performance by 10.7% in conditions of data scarcity."
SP:2f19259d65fab904c1b771244da3dcb2f8aa0c26,"This paper analyzes the effect of regularization and gradient regularization on the convergence of iterative recurrent neural networks ( ResNet ). It builds on previous work that iterative methods approximate the computational flexibility of non - recurrent residual blocks. The authors show that while ResNet can express iterative solutions, it does not learn them when trained conventionally on computer vision tasks. They then introduce regularizations to encourage iterative convergent computation and test whether regularization provides a useful inductive bias for ResNets. The results suggest that an induction bias favoring an iterative solution does not outweigh an computational flexibility advantage of the regularized network."
SP:6c14506b8b2b06043409d912e6bf877651aaa665,"Normalization techniques are crucial in stabilizing and accelerating the training of deep neural networks. However, they are mainly designed for the independent and identically distributed ( IID ) data, not satisfying many real - world out - of - distribution ( OOD ) situations. This paper presents two normalization methods, SelfNorm and CrossNorm, to promote OOD generalization. SelfNorm uses attention to recalibrate statistics ( channel - wise mean and variance ) while CrossNorm exchanges the statistics between feature maps. Extensive experiments on different domains ( vision and language ), tasks ( classification and segmentation ), and settings (supervised and semi - supervised ) show their effectiveness."
SP:2774abdc11917321dd4994af0f0da1ff824bea03,"This paper presents an approach for augmenting a simple attention module in reinforcement learning ( RL ) with attention mechanisms in order to improve the sample efficiency and final performance of an agent trained in the DeepMind Control Suite ( DCTS ). The attention module consists of two modules : ( i ) extract - able task - relevant information such as agent locations and movements without the need for data augmentations or contrastive losses ; ( ii ) augment - able information that is relevant to the agent such as the location of the agent at time t and the agent's location at time z in the environment.   The main contribution of this paper is to propose and study the effectiveness of augmenting the attention module of the RL agent with the Attention Mechanism ( MAC ) in the reinforcement learning setting. The authors compare the performance of their approach with the state - of - the - art unsupervised pre - training and generative modeling approaches in three domains : vision, language and speech. The experiments show that their approach is more effective than the baselines in two domains ( vision and speech ) and that it is able to extract interpretable information in both domains. The paper also shows that the approach is effective in the case of the language domain where the agent is trained in a supervised manner, while it is not so well suited for the vision domain where it is assumed that the agent has access to all the relevant information."
SP:31a7051d08d19c01e11f1fac2f3041ed2fa28f15,"GradNorm is an extension of Rotograd ( Zhang et al., 2018 ), a widely used gradient - based approach for training multi - task neural networks, where different tasks share and thus compete during learning for the network parameters. GradNorm eases the fitting of all individual tasks by dynamically equalizing the contribution of each task to the overall gradient magnitude. However, it does not prevent the individual tasks ’ gradients from conflicting, i.e. pointing towards opposite directions, and thus resulting in a poor multitask performance. In this work, the authors propose an extension to GradNorm that addresses this problem by dynamically homogenizing not only the gradient magnitudes but also their directions across tasks. For this purpose, they propose to add a layer of task - specific rotation matrices that aligns all the task gradients.    The authors analyze the contributions of GradNorm ( and its predecessor ) through the lens of game theory, providing theoretical guarantees on the algorithm stability and convergence. They empirically show that results are comparably good to the usual way of applying GradNorm. They also provide some guarantees regarding the norm of the gradient with respect to all the shared parameters."
SP:ac9ebd027b92527d9a87b13ad11d002d99a2b0f6,"This paper proposes a new constraint for unsupervised geometry -invariant image translation, called minimal geometry - distortion constraint ( MGC ). The constraint is designed to guarantee the consistency of geometry structure of source and translated images, and thus reduce translation mismatch in the translation process. The authors observe that the pixel values before and after translation are highly correlated if the geometric structure is preserved because the color transformation is more regular within specific object regions. Based on this observation, the authors propose a mutual information ( MI ) based dependency measure that models the nonlinear relationships of pixel values in the source and translate images. To estimate MI from data, they propose the relative Squared - Loss Mutual Information ( rSMI ) which can be efficiently estimated in an analytic form. The experiments show that MGC can significantly reduce the geometry distortion by better preserving geometric structures. The quantitative and qualitative comparisons with baselines ( models without MGC and state - of - the - art methods on several datasets ) demonstrate the superiority of the proposed MGC constraint."
SP:92a38d7d18f07f68b8f93c61180e2cc1dddd21de,"This paper studies the sampling sensitivity of generator discriminators in the field of point cloud generative adversarial networks ( GANs ). It shows that sampling - sensitive discriminators ( e.g. PointNetMax, PointNet++, DGCNN, PointConv, KPConv ) produce point clustering artifacts, while sampling - over - sensitive ( PointNet - Mix ) generate shape point clouds. The paper proposes a sampling spectrum to depict the different sampling sensitivities of the different discriminators and further study how different evaluation metrics weigh the sampling pattern against the geometry and propose several metrics forming the sampling spectrum of metrics. Guided by the proposed sampling spectrum, the authors discover a middle - point sampling - aware baseline discriminator, which improves all existing point cloud generators by a large margin on sampling -related metrics and can supervise both shape generation and point density uniformity. Surprisingly, even the most naive fully - connected generator, coupled with PointNet-Mix, simply beats all the start - of - the - art generators. This discovery conveys an important message to the community that instead of focusing on the generator design, people should invest more time into the discriminator and seek for more powerful sampling -aware discriminators."
SP:16c4be3eb162bc81cb3343c2fc115eb8e926a5b5,"This paper investigates the robustness of Capsule Networks ( CapsNets ) against adversarial attacks. The authors propose a novel attack method, called vote attack, to attack the output capsules ( the generators of the Capsule Network ) in a detection - aware attack. They show that the vote attack is more effective than the traditional white - box attack and the adversarial attack. The main observation is that adversarial examples can manipulate the votes from primary capsules to attack other generators more effectively. They integrate the proposed vote attack into the detection aware attack paradigm, which bypasses the class - conditional reconstruction based detection method. Extensive experiments demonstrate the superior attack performance of the proposed attack method.   The main contributions of this paper are as follows :   1. An analysis of adversarial representations of the output of a CapsuleNet generator. This is done by comparing the representation produced by the generator when the generator is attacked with the representation generated by the output generator when not attacked. The analysis shows that the representations produced by both the generator and the generator output are significantly different. 2. Motivated by the findings, the authors propose an effective and efficient vote attack to circumvent the detection error of the detection algorithm. 3. They conduct extensive experiments to validate their proposed method."
SP:dbd093dff7a38ba8882bb8119c34623ddaaf4cc6,"Meta - reinforcement learning ( RM ) aims at finding a policy that is able to generalize to new environments. When facing a new environment, this policy must explore to identify its particular characteristics and then exploit this information for collecting reward. Even though policies based on recurrent neural networks can be used in this setting by training them on multiple environments, they often fail to model this trade - off, or solve it at a very high computational cost. In this paper, a new algorithm, IMPORT, is proposed that uses privileged information in the form of a task descriptor at train time to improve the learning of recurrent policies. IMPORT learns an informed policy ( i.e. a policy receiving as input the description of the current task ) that is used to both construct task embeddings from the descriptors, and to regularize the training of the recurrent policy through parameters sharing and an auxiliary objective. This approach significantly reduces the learning sample complexity without altering the representational power of RNNs, by focusing on the relevant characteristics of the task, and by exploiting them efficiently.   The authors evaluate IMPORT against the main approaches to online adaptation on environments that require sophisticated exploration / exploration strategies, and show that it outperforms vanilla RM, Thompson sampling and task - inference approaches to meta - RL."
SP:bd89d254fbf31db61db237d08ab42981e27c52df,"This paper presents Offline learning with Adaptive Policy in sequential recommendation systems ( OapRS ), a method to learn an RL policy from offline data in the real - world sequential recommendation system ( SRS ). The main idea is to learn a policy from an offline dataset, e.g., a simulator from the dataset, and train optimal policies in the simulator. However, due to the stochasticity of the real world and the unavailability of online sampling, the distortion of the simulator is inevitable. The authors propose to handle the distortion issue via learning to adapt to diverse simulators generated by the offline dataset. The adaptive policy is suitable for environments where the dynamics are changing and the dynamics of the offline setting are not available online. Experiments are conducted in synthetic environments and a real world ride - hailing platform. The results show that the method overcomes the distortion problem and produces robust recommendations in the unseen real world."
SP:1a166b28cf684e0d5759bd629f6a53370d2bf11c,"This paper proposes a method for learning goal - reaching policies from scratch, without the need for expert demonstrations or a value function. The method is based on the premise that any trajectory that is a successful demonstration for reaching the final state in that same trajectory can be turned into an optimal one using hindsight relabelling, and that imitation of these trajectories (provably ) enables an agent to (iteratively ) learn goal-reaching behaviors. The main contribution of this paper is GCSL, a simple goal -reaching RL algorithm that uses supervised learning to acquire goals from scratch without value - based methods, while retaining the benefits of off - policy learning.   The authors propose a simple algorithm in which an agent continually relabels and imitates the trajectories it generates to progressively learn goal - reachable behaviors from scratch. Each iteration, the agent collects new trajectories using the latest policy, and maximizes the likelihood of the actions along those trajectories under the goal that was actually reached, so as to improve the policy. The authors formally show that this iterated iterated procedure is robust to the performance bounds of supervised learning, and empirically demonstrate improved performance and robustness over current RL algorithms in several benchmark tasks. In addition, the method can leverage demonstrations ( if available ) to accelerate learning."
SP:c306530164d677e670554eeba8203c66bb3d9f7a,"This paper proposes a new autoregressive speech synthesis model, FastSpeech, which is based on a combination of two existing models, namely, the FasterSpeech model and the teacher - student model. The main contributions of the paper are as follows :   1 ) The proposed model is faster to train and inference speed is faster than the previous autore Progressive Speech Synthesis ( FastSpech ) model.   2 ) The teacher model is more accurate than the student model in predicting duration, pitch, and energy, and 3 ) the proposed model uses more variation information of speech ( e.g. pitch, energy and duration ) as conditional inputs as opposed to the teacher model which uses duration prediction as an input. The paper also proposes to directly generate speech waveform from text instead of using the waveform as a conditional input in training and use predicted values in inference. The experimental results show that the proposed method achieves a 3x training speed - up over the previous model and 2x faster inference speed over the first model."
SP:79e9fb20d383816f54738ce70d137131ebc10290,"The paper proposes a new formulation of the unsupervised dimension reduction problem ( UDR ) in the language of tempered distributions, i.e. a problem of approximating an empirical probability density function p(x ) by another tempered distribution q(x) whose support is in a k - dimensional subspace. The problem is reduced to the minimization of the distance between q and pemp, D(q, pemp ) over a set of generalized functions. This infinite - dimensional formulation allows to establish a connection with another classical problem of data science — sufficient dimension reduction ( SDR ), which is an optimization problem over ordinary functions. The alternating scheme is proposed to solve both UDR and SDR. An algorithm for UDR induces an algorithm for the second problem and vice versa. In SDR, a non - negative penalty function R(f ) is introduced in order to reduce the penalty space of the penalty function of the SDR to that of the ordinary function in UDR. The method proposed in this paper is based on the idea of two - step iterative computation, which briefly described as a ) an adaptation to real data and to fake data sampled around a k-dimensional subspace found at a previous iteration, b ) calculation of a new k - dimension subspace in the reformulate reformulate regime.   The paper presents experiments on 4 examples of the UDR problem and 1 SDR problem. The experiments are conducted on synthetic data and standard datasets."
SP:93e54522e6c2b805905d21fc968fc40866f2898b,"This paper proposes a novel feature contrastive learning ( FCL ) approach to improve the robustness of large network classification models. FCL introduces two new concepts : contextual feature utility ( SVU ) and contextual feature sensitivity ( SNS ). SVU encourages the model to be more sensitive to features that have higher contextual utility. SNS trains the model on features that are more likely to be seen by the user.    The main contributions of the paper are :   1. Developing a novel approach to balance the trade - off between robustness and sensitivity for classification of large networks. The authors claim that traditional robustness - based methods such as CIFAR-10, Cifar-100, and ImageNet are sensitive to noise in the presence of certain patterns, while FCL is sensitive to patterns that are present in a large fraction of the data. This is particularly true for datasets with high number of outliers, such as CNNs. The paper empirically shows that FCL leads to a better generalization of CNNs trained on synthetic data compared to non - FCL methods, and also leads to better robustness on real data."
SP:f03c50f15022c4f56ac2b3085354ffed38ad1145,"This paper introduces Disentangling Generative Adversarial Imitation Learning ( DisentanGAIL ), a method to learn from high dimensional observations of an expert performing a task by making use of adversarial learning with a latent representation inside the discriminator network. This latent representation is regularized through mutual information constraints to incentivize learning only features that encode information about the completion levels of the task being demonstrated. This allows to obtain a shared feature space to successfully perform imitation while disregarding the differences between the expert ’s and the agent’s domains.   The main contributions of the paper are as follows :   1. A new method that bypasses the need for access to a full set of optimal states and actions taken by the expert by the agent. 2. A latent representation of the agent's state space that is shared between the agent and the expert's point of view. 3. An algorithm that is able to efficiently imitate in a diverse range of control problems including balancing, manipulation and locomotive tasks, while being robust to various domain differences in terms of both environment appearance and agent embodiment."
SP:ef18f4188426bc01be309633b486884b0e7a81a4,"This paper characterizes the performance of training a pruned neural network by analyzing the geometric structure of the objective function and the sample complexity to achieve zero generalization error. The convex region near a desirable model with guaranteed generalization enlarges as the neural network model is pruned, indicating the structural importance of a winning ticket. Moreover, the authors theoretically show that the number of samples required for achieving zero generalisation error is proportional to the number   of the non - pruned weights in the hidden layer.   The authors provide experimental results to justify the implications of their theoretical results, while experimental results are also provided to justify some of the implications in pruning multi - layer neural networks."
SP:eed6cb2f8caed39f8295f4aeb6e044c2ac981c4d,"This paper proposes AutoLabel to automatically learn the labels for augmented data, based on the distance between the clean distribution and augmented distribution. AutoLabel is built on label smoothing and is guided by the calibration - performance over a hold - out validation set. The authors show that AutoLabel can be easily applied to existing data augmentation methods, including AugMix, mixup, and adversarial training. Experiments on CIFAR-10, CifAR-100 and ImageNet show that autoLabel improves the calibration of models ( and accuracy, although less dramatically ) on both clean and corrupted data. In addition, AutoLabel also helps bridge the gap between accuracy and robustness."
SP:0d5017e1a405bf86e3bac40e6e59886d4bf48450,"This paper presents a theoretical analysis of self - supervised representation learning ( SRL ) using a causal framework based on Invariant Causal Mechanisms ( RELIC ). The authors propose a novel SRL method that enforces invariance of proxy classifier predictions across augmentations through an invariance regularizer. They show how data augmentations can be more effectively utilized through explicit invariance constraints on the proxy classifiers employed during pretraining. Based on this, they propose a new SRL objective, Representation Learning via Invariance - Causative Mechanism, which enforces an invariant prediction of proxy target classifiers across augmentation through invariant regularizer which yields improved generalization guarantees. Further, using causality, they generalize contrastive learning, a particular kind of SRL, and provide an alternative theoretical explanation for the success of these methods. In the experiments, the authors compare the proposed SRL with two other SRL methods, namely ImageNet and Contrastive Learning. The results show that RELIC outperforms ImageNet on ImageNet while also significantly outperforming the other methods on Atari.  "
SP:8f80a6f79f78c6421857f392c9a5e98061d7eb60,"This paper introduces a new method for learning informative visual representation in navigation. The method, dubbed Visual Transformer Network ( VTNet ), is based on the Transformer encoder - decoder ( Tensor - transformer ) and the spatial location encoder ( location - aware encoder ). The encoder maps object and region features with their location cues as spatial - aware descriptors and then incorporates all the encoded descriptors through attention operations to achieve informative representation for navigation. A pre - training scheme is also introduced to associate the visual representations with navigation signals, and thus facilitate navigation policy learning. Experiments in the artificial environment show that VTNet significantly outperforms state - of - the - art methods in unseen testing environments.   The main contributions of the paper are as follows :   1. An effective method to learn informative visual representations of the observed scene in determining navigation actions. 2. A novel location encoding scheme to learn the spatial locations of objects and image regions so that directional navigation signals can be learned. 3. A well - designed and well - motivated method for training the navigation policy."
SP:3e7cbe3dff592ef371e48dd86be7719fc5343f17,"This paper presents a federated learning ( FLEX ) framework based on the secure aggregation method. It is shown that the proposed method reduces the communication / computational resources by a factor of n/log n relative to the existing secure aggregation solution without sacrificing data privacy, where n is the number of clients. The key idea behind the suggested suggested scheme is to design the topology of the secret - sharing nodes ( denoted by the assignment graph G ). The authors provide theoretical guarantees on the reliability / privacy of the proposed scheme and extensive real - world experiments. They demonstrate that their scheme, using only 50% of the resources required in the conventional scheme, maintains virtually the same levels of reliability and data privacy as the conventional method.   The authors first obtain a sufficient condition on G to guarantee reliable and private federated federatedlearning and then suggest using the Erdős - Rényi graph as G to the guarantee the reliability and privacy. Then, they demonstrate the reliability of their proposed method and show that it is robust against semi - honest and semi - malicious threats."
SP:00fae41e0eca0a1575cd7b2dcfabf0dc5c9c8b8a,"This paper presents an extension of a recent research direction in building neural network architectures to find optimal auctions by introducing a time - independent Lagrangian for the optimization procedure in Duetting et al. ( 2019 ). The authors propose two conceptual deviations from their approach which result in enhanced performance. First, the authors use recent results in theoretical auction design to introduce a time independent lagrangian which circumvents the need for an expensive hyper - parameter search ( as in prior work ), and also provides a single metric to compare the performance of two auctions ( absent from prior work in the paper ). Second, the optimization process in previous work uses an inner maximization loop to compute optimal misreports and the authors propose an additional neural network to circumvent this process through the introduction of an additional network.   The authors further imply a novel formulation of Auction Design as a two - player game with utility functions. They proposed architectures that are specific to single - bidder settings for finding auctions that satisfy incentive compatibility but are not necessarily competitive with each other. They demonstrate the effectiveness of their approach by learning competitive or strictly biased auctions and show that learning competitive auctions leads to improved performance."
SP:a0e8061beb5e9a6c631419861559d22b8d645cb4,"This paper proposes Bi - Tuning, a general learning approach to finetune both supervised and unsupervised pre - trained representations to downstream tasks. The proposed approach is based on two heads : a classifier head with an improved contrastive cross -entropy loss to better leverage label information in an instancecontrast way, and a projector head with a newly designed categorical contrastive learning loss to fully exploit the intrinsic structure of data in a category - consistent way. The authors conduct extensive experiments to validate the effectiveness of the proposed two - heads fine - tuning architecture with their novel loss functions. They show that bi - tuning achieves state - of - the - art results for fine -tuning tasks on CUB in low - data regime."
SP:87e5b552c13d73bd85249062a152c6c140e594a9,"This paper analyzes the problem of adversarial accuracy and adversarial training. The authors argue that standard adversarial tracking does not properly measure the robustness of classifiers because it has a tradeoff with standard accuracy even when it neglects generalization. They introduce a new measure for adversarial robustness called “ genuine adversarial accurate ”, which measures the adversarially perturbed samples without trading off accuracy on clean data and accuracy on perturbed data. They prove that a single nearest neighbor ( 1 - N ) classifier is the most robust classifier according to the new measure. They also show that using a norm - based distance metric when the class for each data point is within a certain distance from the ground truth classifier leads to more robust classifiers.    The main contributions of the paper are as follows :   1 ) The authors introduce a novel metric for measuring adversarial classifiers ’ robustness. The metric is based on the fact that standard training does not use invariance - based adversarial examples ( samples whose predicted classes are unchanged even if the perceptual classes are changed ). They show that the new metric does not favor a model with such examples. 2 ) They provide a new definition of the classifier ’s “ nearest neighbor ” and show that it is more robust than the one nearest classifier. 3 ) They use the metric to show that a classifier with a “ unique ” classifier ( i.e. classifier whose nearest neighbor is within 1 n’s percentage of a class but is independent of each other classifier in terms of the number of samples used to train the classifiers for the test set."
SP:2fda410b9281c5e253d385bc4382ec168bc161f3,"This paper proposes a new algorithm, FairAdj, to learn a fair adjacency matrix with proper graph structural constraints for fair link prediction. Specifically, the authors focus on dyadic fairness, which articulates a fairness concept that a predictive relationship between two instances should be independent of the sensitive attributes. Based on this, they theoretically relate the graph connections to link scores in neural network learning graph networks and reveal that regulating weights on existing edges in a graph contributes to Dyadic fairness conditionally. Subsequently, they propose their algorithm, which empirically learns a fair admissible matrix to empirically learn adjacencies. The authors conduct evaluations towards seven measurements of both utility and fairness - utility to demonstrate the effectiveness of the proposed method. Empirical validation demonstrates that fairAdj algorithm delivers effective predictions. Comparisons to other baseline methods ( Kipf & Welling, 2016b ; Grover & Leskovec, 2016 ; Rahman et al. 2019 ; Bose & Hamilton, 2019b ) consistently observe improvements from two aspects : 1 ) fairness metrics verify that our method can minimize the statistical gap between the predictions of intra and inter links, and 2 ) fair - utility enjoys a more favorable fairness - tradeoff ( same in fairness but less sacrifice in utility, and vice versa ) when compared to previous works."
SP:b614e9fbec58e9efa7722d2ec4a60fc93d210f92,"This paper proposes Disentangled Exploration Autoencoder ( DEAE ), a new method for generating synthetic data for autoencoders. DEAE is based on disentangled representation and regularization to guarantee validity of exploration in latent space and achieve controllable synthesis. The encoder of DEAE first turns the input sample into latent code, then explores the latent space through directed interpolation. To aid the interpolated code in successfully outputting a meaningful sample, after the interpolation, the encoder first regularizes the output by “ regularizing ” the latent code by disentangling it from the original representation to maintain perfect disentanglement. Experiments demonstrate that DEAE can improve performance of downstream tasks by synthesizing attribute - controlled augmented samples. Also, it is shown that it can eliminate dataset bias, which provides a solution for fairness problems never seen in training."
SP:c934adb14926a00ef9c73c9773cb0b3a2669921e,"This paper proposes a novel memory allocation scheme that aims to bridge the gap between episodic and semantic memory via a hierarchical latent variable model. Inspired by the traditional ( computer - science ) memory model of heap allocation, the authors propose a differentiable block allocated latent memory that learns to compress an episode of samples, referred to by the set of pointers {p1,..., p4 } in Figure 1, into a latent multi - dimensional memory ( K++ ). The K++ model infers a key distribution as a proxy to the pointers ( Marlow et al. 2008 ) and is able to embed similar samples to an overlapping latent representation space, thus enabling it to be more efficient on compressing input distributions. In this work, the memory is used to improve the memory model in the Kanerva Machine. The memory writing process is treated as a deterministic process, where the stochasticity of the read key distribution is leveraged to disperse information within the memory. The authors demonstrate that this allocation scheme improves performance in memory conditional image generation, resulting in new state - of - the - art conditional values on MNIST."
SP:e63d7d8c581019e17585fb9c0eac33d6836e187d,"This paper studies the sample complexity and loss landscape of attention - based neural networks by analyzing the local minimums of attention mechanisms. Theoretical analysis is based on two main components : ( 1 ) the loss landscape analysis of the attention mechanisms, and ( 2 ) the attention mechanism analysis. The attention mechanisms analysis focuses on the stationary points of the network. The authors show that under mild assumptions, every stationary point of an attention model achieves a low generalization error. They also show that attention models require lower sample complexity than models without attention. Experiments on various datasets validate their theoretical findings."
SP:f739d199fdee26f09994e3f9487aec1eab0f2e89,"This paper proposes a new perspective on active inference based on reinforcement learning ( RL ) and the expected free energy ( EFE ), which is a core quantity in active inference, and claims that EFE can be treated as a negative value function. Motivated by the concept of prior preference and a theoretical connection, the authors propose a novel inverse RL algorithm for designing EFE based rewards, by learning a prior preference from expert demonstrations, which can effectively handle the difference between local and global preferences. It will extend the scope of active inference to inverse RL problem. Experiments in Section 6 show that the optimal distribution over the first - step action induced from active inference can be interpreted using Q - learning, and it is shown that the proposed algorithm can be used to design EFE - based rewards in an inverse RL setting. This illustrates that the problem with inverse RL can be approached with a different perspective of active infra - inference."
